Iteration	Posterior	Likelihood	Prior	alpha_seq	branch_rates	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	omega	origin_time	p_inv	rates_seq[1]	rates_seq[2]	rates_seq[3]	rates_seq[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
0	-74165.4	-73952.04	-213.3632	1.194526	0.001	0.001	0.02	0.296738	0.0183689	0.00310281	0.335492	0.0681679	0.27813	0.48	0.1	67.03196	0.6125707	0.17406	0.528317	1.026	2.27162	0.15575	0.166644	0.371833	0.305773	0.5	0.96
1	-53681.87	-53427.76	-254.1104	0.674135	0.001672562	0.001672562	0.03701669	0.501971	0.0125281	0.00219125	0.228815	0.0648019	0.189692	0.48	0.1003245	67.66154	0.8295523	0.0686743	0.351066	0.914893	2.66537	0.108814	0.116424	0.259778	0.514984	0.5170167	0.9284033
2	-47904.8	-47648.41	-256.3872	0.4014949	0.002659939	0.002659939	0.01927447	0.520072	0.0153107	0.00227027	0.237066	0.0858605	0.13942	0.4745364	0.08249785	66.87402	0.8295523	0.0169307	0.182872	0.732893	3.0673	0.108814	0.116424	0.259778	0.514984	0.4938108	0.9609679
3	-45424.98	-45158.23	-266.7507	0.2284276	0.002762189	0.002762189	-0.004705321	0.538492	0.0158529	0.00290508	0.200531	0.0978599	0.144359	0.4566625	0.08249785	67.35163	0.8295523	0.00125402	0.0516158	0.453733	3.4934	0.109873	0.107824	0.262307	0.519997	0.4519572	1.010411
4	-43382	-43117.16	-264.846	0.1541004	0.002892709	0.002892709	0.01877893	0.572839	0.0182266	0.00318321	0.174124	0.106279	0.125348	0.4410489	0.07437607	66.88875	0.8295523	6.78351e-05	0.0121602	0.254157	3.73362	0.109873	0.107824	0.262307	0.519997	0.4598278	0.9591609
5	-42334.8	-42070.85	-263.9575	0.2222482	0.002995268	0.002995268	-0.001285514	0.582045	0.0289681	0.00323436	0.176922	0.107987	0.100844	0.4611133	0.0655919	66.71466	0.8534766	0.00106012	0.0475152	0.439202	3.51222	0.109873	0.107824	0.262307	0.519997	0.4598278	1.002796
6	-41662.99	-41399.08	-263.916	0.2296684	0.003031764	0.003031764	-0.01706802	0.593956	0.0295609	0.00485089	0.180542	0.110197	0.0808922	0.441567	0.06379417	67.15322	0.8534766	0.00129562	0.0524521	0.456605	3.48965	0.111559	0.122077	0.256962	0.509402	0.424499	1.040207
7	-40102.4	-39839.87	-262.5345	0.2367142	0.00407409	0.00407409	-0.0114027	0.566393	0.0281891	0.00561406	0.154378	0.168287	0.0771383	0.441567	0.06394875	66.48909	0.8534766	0.00154931	0.0572773	0.472618	3.46856	0.129792	0.14203	0.298962	0.429216	0.4301643	1.026508
8	-38504.79	-38240.04	-264.7519	0.2747584	0.005864518	0.005864518	-0.0392297	0.570178	0.0283775	0.00635586	0.15541	0.169412	0.0702672	0.4065589	0.06741019	66.17934	0.8534766	0.00347155	0.0850652	0.550875	3.36059	0.13077	0.1431	0.301214	0.424915	0.3673292	1.106797
9	-38190.58	-37932.73	-257.8589	0.2847948	0.005864518	0.005864518	-0.003767947	0.56213	0.0376315	0.00626614	0.145866	0.178832	0.0692754	0.398273	0.08120539	66.56043	0.8534766	0.00414313	0.0927316	0.569361	3.33376	0.13077	0.1431	0.301214	0.424915	0.3945051	1.009551
10	-37193.92	-36937.1	-256.8197	0.444893	0.006044103	0.006044103	0.001750905	0.566328	0.0379125	0.00631293	0.146955	0.180167	0.0623248	0.398273	0.0767584	66.98563	0.8534766	0.0236876	0.214428	0.775626	2.98626	0.135362	0.148125	0.276679	0.439834	0.4000239	0.995623
11	-36716.17	-36456.55	-259.614	0.4623102	0.006077409	0.006077409	0.002841561	0.551057	0.0541652	0.00674563	0.157027	0.192516	0.0384888	0.3971824	0.07574553	66.74419	0.8534766	0.0266333	0.2266	0.790781	2.95599	0.155388	0.17004	0.317614	0.356958	0.4000239	0.9928965
12	-35381.04	-35125.99	-255.0528	0.6330082	0.006855386	0.006855386	0.0199299	0.441048	0.066781	0.00937732	0.193601	0.237356	0.0518369	0.3420031	0.06073803	66.99315	0.8534766	0.0599795	0.33013	0.897268	2.71262	0.155388	0.17004	0.317614	0.356958	0.361933	0.9449348
13	-35006.83	-34748.97	-257.8638	0.6443433	0.006880335	0.006880335	0.01726565	0.426594	0.0645925	0.0112484	0.187256	0.26017	0.0501382	0.3420031	0.0589974	66.64185	0.8534766	0.0623639	0.336042	0.902359	2.69924	0.166174	0.167868	0.313558	0.3524	0.3592688	0.9519422
14	-34828.52	-34570.03	-258.4929	0.6344772	0.006954492	0.006954492	0.007074105	0.366161	0.0630013	0.00965495	0.160729	0.3516	0.0488528	0.3420031	0.05833201	66.57024	0.8534766	0.0602879	0.330903	0.897938	2.71087	0.165897	0.169252	0.313037	0.351814	0.3490772	0.9797348
15	-34715.41	-34457.39	-258.0246	0.6438224	0.006954492	0.006954492	0.008603499	0.367912	0.151879	0.0126336	0.126452	0.278267	0.0628568	0.3294213	0.05833201	66.08594	0.8534766	0.0622542	0.335773	0.902129	2.69984	0.165897	0.169252	0.313037	0.351814	0.3380248	0.9745477
16	-34324.88	-34067.2	-257.6778	0.6438224	0.008052967	0.008052967	0.02430695	0.389807	0.160918	0.0133854	0.103039	0.263612	0.0692394	0.3146753	0.06659881	66.62461	0.8534766	0.0622542	0.335773	0.902129	2.69984	0.179093	0.182714	0.258396	0.379798	0.3389822	0.9282943
17	-33948.63	-33690	-258.6296	0.6205439	0.008052967	0.008052967	0.02219489	0.373803	0.154311	0.0128359	0.11936	0.252789	0.0869	0.3067082	0.06006632	66.18291	0.8234936	0.057371	0.323501	0.891448	2.72768	0.179093	0.182714	0.258396	0.379798	0.3289031	0.9325184
18	-33760.48	-33497	-263.4751	0.6384943	0.00808917	0.00808917	0.006260406	0.368921	0.152296	0.0126682	0.117801	0.249487	0.0988263	0.320668	0.06354793	66.19998	0.7653066	0.0611322	0.333005	0.899755	2.70611	0.179093	0.182714	0.258396	0.379798	0.3269284	0.9808508
19	-33548.42	-33282.87	-265.5463	0.6095108	0.008181616	0.008181616	0.009971539	0.35096	0.192633	0.0129839	0.112066	0.237341	0.0940151	0.320668	0.07443822	66.0759	0.7653066	0.0550754	0.317518	0.886095	2.74131	0.182323	0.185089	0.247853	0.384736	0.3306395	0.9698417
20	-33494.28	-33229.03	-265.2516	0.6095108	0.008181616	0.008181616	0.04505566	0.317839	0.202463	0.0136465	0.117785	0.249453	0.0988128	0.2822762	0.06440129	66.02751	0.7603346	0.0550754	0.317518	0.886095	2.74131	0.186108	0.188932	0.252999	0.371961	0.3273319	0.8623548
21	-33338.75	-33072.36	-266.3993	0.8266978	0.0085733	0.0085733	0.03888481	0.243285	0.22459	0.0151379	0.130658	0.276716	0.109612	0.2884471	0.06314963	66.37973	0.7603346	0.101226	0.417665	0.964087	2.51702	0.186108	0.188932	0.252999	0.371961	0.3273319	0.8812068
22	-33204.36	-32939.87	-264.4919	0.7743633	0.0085733	0.0085733	0.006273453	0.243285	0.22459	0.0151379	0.130658	0.276716	0.109612	0.2906453	0.06511299	66.83114	0.7603346	0.090093	0.396604	0.94959	2.56371	0.199765	0.202796	0.271564	0.325875	0.2969187	0.9788715
23	-33095.36	-32829.08	-266.2817	0.7974111	0.009229599	0.009229599	0.004932177	0.250494	0.231245	0.0155865	0.092258	0.284916	0.1255	0.2906453	0.06799123	67.0434	0.7603346	0.0950077	0.40609	0.956235	2.54267	0.199765	0.202796	0.271564	0.325875	0.2955775	0.9833134
24	-33074.67	-32806.84	-267.8289	0.7974111	0.009253652	0.009253652	0.01891097	0.263144	0.242923	0.0163736	0.0969168	0.248806	0.131837	0.2885464	0.06691337	67.50201	0.7603346	0.0950077	0.40609	0.956235	2.54267	0.199765	0.202796	0.271564	0.325875	0.3074574	0.9384924
25	-32696.1	-32426.1	-269.9953	0.8316325	0.01261647	0.01261647	0.01638563	0.263144	0.242923	0.0163736	0.0969168	0.248806	0.131837	0.2909667	0.05671887	69.0654	0.5693724	0.10227	0.419564	0.965349	2.51282	0.253381	0.189209	0.253369	0.304041	0.3073523	0.9466878
26	-32247.83	-31975.61	-272.2199	0.8457126	0.01310746	0.01310746	0.02334579	0.263144	0.242923	0.0163736	0.0969168	0.248806	0.131837	0.2934471	0.05672701	68.74241	0.5693724	0.105242	0.424907	0.968859	2.50099	0.253381	0.189209	0.253369	0.304041	0.3167928	0.9263058
27	-31913.61	-31638.42	-275.1927	0.8777559	0.02988515	0.02988515	0.02516679	0.219155	0.23349	0.0157378	0.0931536	0.276293	0.16217	0.2928897	0.05661641	69.05126	0.5693724	0.111965	0.436653	0.976372	2.47501	0.253381	0.189209	0.253369	0.304041	0.3180565	0.9208732
28	-31867.2	-31592.63	-274.5778	0.8777559	0.02988515	0.02988515	0.02602496	0.229121	0.204166	0.0164535	0.0918581	0.288857	0.169545	0.2913098	0.05669449	68.40232	0.5693724	0.111965	0.436653	0.976372	2.47501	0.253381	0.189209	0.253369	0.304041	0.3173347	0.9179889
29	-31439.96	-31163.56	-276.4004	0.8814204	0.02969306	0.02969306	0.03378133	0.185583	0.217244	0.0220892	0.0977424	0.307361	0.16998	0.2838735	0.07067253	68.60186	0.1889041	0.11273	0.43796	0.977192	2.47212	0.253381	0.189209	0.253369	0.304041	0.3176548	0.893654
30	-31420.25	-31142.97	-277.2822	0.9070621	0.02980871	0.02980871	0.003619076	0.193215	0.215209	0.0218822	0.0968264	0.304481	0.168387	0.2912092	0.06796886	68.48975	0.2245061	0.118058	0.446917	0.982715	2.45231	0.253381	0.189209	0.253369	0.304041	0.2948282	0.9877248
31	-31243.95	-30966.22	-277.7288	0.9070621	0.03714445	0.03714445	0.004862382	0.193215	0.215209	0.0218822	0.0968264	0.304481	0.168387	0.2947941	0.0699457	68.81173	0.2245061	0.118058	0.446917	0.982715	2.45231	0.253381	0.189209	0.253369	0.304041	0.2996565	0.9837735
32	-31215.92	-30934.8	-281.1234	0.9070621	0.03784032	0.03784032	0.02223424	0.211434	0.178053	0.0239456	0.105957	0.333192	0.147419	0.293634	0.05616113	68.6543	0.2245061	0.118058	0.446917	0.982715	2.45231	0.261876	0.187056	0.250486	0.300581	0.3158683	0.9296091
33	-31212.66	-30931.77	-280.8864	0.9119628	0.03784032	0.03784032	0.0128623	0.208509	0.176652	0.0238114	0.105363	0.331324	0.15434	0.2943905	0.05495533	68.75664	0.2245061	0.119071	0.448591	0.98373	2.44861	0.261876	0.187056	0.250486	0.300581	0.3072528	0.9581377
34	-31152.28	-30868.87	-283.4063	0.8693688	0.03796708	0.03796708	-0.005177444	0.20807	0.176281	0.0237613	0.107245	0.330627	0.154015	0.3105769	0.05449358	68.56229	0.2245061	0.110211	0.433632	0.974467	2.48169	0.259619	0.194063	0.248327	0.297991	0.3053994	1.016953
35	-31128.74	-30848.94	-279.7944	0.9324624	0.03807819	0.03807819	0.001726382	0.218347	0.184987	0.0249349	0.112543	0.297565	0.161623	0.2980717	0.06321657	69.43156	0.2130237	0.123289	0.455466	0.987841	2.4334	0.259619	0.194063	0.248327	0.297991	0.2997981	0.9942415
36	-31066.12	-30786.17	-279.951	0.9556174	0.03932318	0.03932318	0.01698402	0.216054	0.191724	0.0264961	0.111361	0.29444	0.159925	0.2813088	0.06429461	69.55021	0.2130237	0.128015	0.462993	0.992238	2.41675	0.259619	0.194063	0.248327	0.297991	0.2982928	0.9430626
37	-30961.23	-30677.15	-284.076	0.9556174	0.03870847	0.03870847	0.008049736	0.20799	0.184568	0.0628293	0.107204	0.283451	0.153956	0.2972227	0.0641352	69.60521	0.2130237	0.128015	0.462993	0.992238	2.41675	0.259619	0.194063	0.248327	0.297991	0.3052725	0.973631
38	-30892.08	-30607.63	-284.449	0.887436	0.04049674	0.04049674	0.01577503	0.200007	0.177484	0.0945606	0.103089	0.272571	0.152289	0.2894974	0.06106303	68.70546	0.199546	0.113984	0.440092	0.978521	2.4674	0.258915	0.19625	0.247653	0.297182	0.3052725	0.9483248
39	-30875.18	-30592.02	-283.1574	0.9099127	0.04036739	0.04036739	0.02170219	0.196017	0.173943	0.0926744	0.120981	0.267134	0.149251	0.2832774	0.05525047	69.49156	0.199546	0.118647	0.447892	0.983307	2.45015	0.258915	0.19625	0.247653	0.297182	0.3049796	0.9288405
40	-30675.93	-30386.91	-289.0162	0.8996853	0.04146444	0.04146444	0.02499554	0.192859	0.182777	0.0911813	0.119031	0.26283	0.151322	0.2799841	0.04730138	68.03018	0.199546	0.11653	0.444375	0.981163	2.45793	0.25205	0.191046	0.241087	0.315816	0.3049796	0.9180419
41	-30646.05	-30359.29	-286.7643	0.867649	0.04127886	0.04127886	0.05111455	0.189089	0.179204	0.105396	0.116705	0.257692	0.151915	0.2537456	0.0545617	66.91185	0.199546	0.109851	0.433008	0.974071	2.48307	0.25205	0.191046	0.241087	0.315816	0.3048602	0.8323345
42	-30625.56	-30336.03	-289.5373	0.8897055	0.04307766	0.04307766	0.05562888	0.190011	0.180077	0.10591	0.112399	0.258948	0.152656	0.2492126	0.05485775	66.4774	0.199546	0.114456	0.440891	0.979017	2.46564	0.25205	0.191046	0.241087	0.315816	0.3048415	0.8175154
43	-30459.8	-30178.38	-281.4261	0.8897055	0.04307766	0.04307766	0.01868776	0.185535	0.175835	0.103415	0.133307	0.252848	0.14906	0.2852777	0.0566379	66.65498	0.199546	0.114456	0.440891	0.979017	2.46564	0.25205	0.191046	0.241087	0.315816	0.3039655	0.9385201
44	-30447.91	-30160.89	-287.022	0.9096966	0.04271887	0.04271887	0.02436711	0.185535	0.175835	0.103415	0.133307	0.252848	0.14906	0.2899972	0.07481335	67.80464	0.199546	0.118602	0.447819	0.983262	2.45032	0.25205	0.191046	0.241087	0.315816	0.3143643	0.9224877
45	-30434.4	-30147.85	-286.5496	0.9098786	0.04280458	0.04280458	0.01568177	0.161741	0.180972	0.106436	0.137202	0.260235	0.153414	0.2907273	0.07481335	67.21462	0.199546	0.11864	0.447881	0.9833	2.45018	0.25205	0.191046	0.241087	0.315816	0.306409	0.9488208
46	-30393.93	-30106.98	-286.9443	0.8749035	0.03930348	0.03930348	0.01220999	0.149057	0.18829	0.120164	0.154898	0.214389	0.173202	0.2907273	0.07478006	67.38533	0.199546	0.111369	0.43563	0.975729	2.47727	0.244786	0.214359	0.23414	0.306715	0.3029373	0.9596947
47	-30308.32	-30026.27	-282.0493	0.8652698	0.03873607	0.03873607	0.02939066	0.149057	0.18829	0.120164	0.154898	0.214389	0.173202	0.2700388	0.05879543	67.17514	0.199546	0.109353	0.432143	0.97352	2.48498	0.247151	0.216429	0.226743	0.309677	0.2994295	0.9018445
48	-30208.44	-29924.36	-284.0775	0.8652698	0.03592093	0.03592093	0.02201557	0.149057	0.18829	0.120164	0.154898	0.214389	0.173202	0.2774139	0.05989365	67.14432	0.199546	0.109353	0.432143	0.97352	2.48498	0.247151	0.216429	0.226743	0.309677	0.2994295	0.9264749
49	-30188.33	-29903.2	-285.1384	0.9204658	0.03575592	0.03575592	0.03878716	0.142867	0.208979	0.128197	0.148465	0.205485	0.166008	0.2606423	0.0697523	67.21356	0.199546	0.120824	0.451467	0.985461	2.44225	0.247151	0.216429	0.226743	0.309677	0.2994295	0.8704631
50	-30151.66	-29866.79	-284.8665	0.9394253	0.03567601	0.03567601	0.04018575	0.128199	0.212874	0.130587	0.142361	0.216877	0.169103	0.2529463	0.05519707	67.04359	0.199546	0.124715	0.457755	0.98919	2.42834	0.250703	0.219541	0.215627	0.314129	0.293132	0.862909
51	-30078.91	-29794.91	-283.9987	0.957336	0.03532488	0.03532488	0.04031624	0.129159	0.214468	0.131565	0.143427	0.218501	0.162881	0.2528158	0.05710697	67.15837	0.199546	0.128365	0.463541	0.992555	2.41554	0.250703	0.219541	0.215627	0.314129	0.293132	0.8624639
52	-30060.31	-29775.19	-285.1161	0.9746605	0.035086	0.035086	0.04198879	0.144095	0.211152	0.12953	0.141209	0.215122	0.158891	0.2517252	0.05761269	67.53927	0.199546	0.131871	0.469001	0.995671	2.40346	0.250703	0.219541	0.215627	0.314129	0.293714	0.8570419
53	-30042.49	-29758.11	-284.3803	0.9298945	0.03590685	0.03590685	0.01587743	0.142464	0.208763	0.128065	0.134288	0.212688	0.173731	0.2760859	0.06112999	67.18094	0.199546	0.122762	0.454616	0.987338	2.43528	0.2485	0.219864	0.217044	0.314592	0.2919633	0.9456184
54	-30020.68	-29737.48	-283.1995	0.8843825	0.03590685	0.03590685	0.02226441	0.144617	0.211917	0.13	0.136317	0.215902	0.161247	0.2640648	0.06330229	67.79699	0.2028838	0.113348	0.439012	0.977849	2.46979	0.248769	0.219018	0.217279	0.314934	0.2863292	0.9222419
55	-30019.17	-29736.31	-282.8596	0.8972683	0.03690775	0.03690775	0.002397945	0.137446	0.201409	0.155317	0.147381	0.205196	0.153251	0.2640648	0.06545394	69.13252	0.2028838	0.116028	0.443536	0.980649	2.45979	0.248769	0.219018	0.217279	0.314934	0.2664627	0.9910008
56	-29949.89	-29663.8	-286.0899	0.8971533	0.03542593	0.03542593	-0.001628756	0.140922	0.206503	0.159246	0.125814	0.210386	0.157128	0.2688669	0.06545381	69.26553	0.1746492	0.116004	0.443496	0.980624	2.45988	0.248769	0.219018	0.217279	0.314934	0.2672381	1.006095
57	-29798.22	-29516.61	-281.6101	0.8971533	0.03534017	0.03534017	-0.0005702774	0.139672	0.204672	0.147905	0.146432	0.205585	0.155734	0.2682849	0.06149529	68.10939	0.1746492	0.116004	0.443496	0.980624	2.45988	0.248769	0.219018	0.217279	0.314934	0.2677146	1.00213
58	-29793.63	-29509.42	-284.2104	0.8971533	0.03534017	0.03534017	0.000426703	0.139672	0.204672	0.147905	0.146432	0.205585	0.155734	0.2756796	0.06429142	67.86786	0.1746492	0.116004	0.443496	0.980624	2.45988	0.248769	0.219018	0.217279	0.314934	0.2761063	0.9984546
59	-29691.44	-29406.84	-284.6013	0.8193483	0.03791383	0.03791383	-0.004186019	0.141726	0.207681	0.150079	0.133883	0.208608	0.158024	0.2756796	0.06152187	67.91962	0.1746492	0.0996687	0.414809	0.962175	2.52335	0.248769	0.219018	0.217279	0.314934	0.2714936	1.015418
60	-29679.34	-29398.42	-280.9175	0.8749019	0.0370797	0.0370797	0.0100954	0.140219	0.216105	0.148483	0.13246	0.20639	0.156344	0.2507463	0.06588005	68.08321	0.1746492	0.111369	0.435629	0.975729	2.47727	0.248769	0.219018	0.217279	0.314934	0.2608417	0.9612968
61	-29616.39	-29335.21	-281.175	0.9867575	0.03719089	0.03719089	0.02225218	0.140219	0.216105	0.148483	0.13246	0.20639	0.156344	0.2400577	0.06090518	69.40373	0.1746492	0.134304	0.472735	0.997771	2.39519	0.248769	0.219018	0.217279	0.314934	0.2623099	0.9151684
62	-29464.41	-29184.65	-279.7593	0.8893387	0.03735533	0.03735533	0.01714781	0.135065	0.208162	0.143026	0.127591	0.221903	0.164254	0.240162	0.06197082	69.16067	0.1746492	0.11438	0.440762	0.978937	2.46592	0.248769	0.219018	0.217279	0.314934	0.2573099	0.9333574
63	-29262.57	-28986.05	-276.523	0.8890578	0.03634239	0.03634239	0.02329299	0.135065	0.208162	0.143026	0.127591	0.221903	0.164254	0.2340169	0.05296103	67.75574	0.1746492	0.114322	0.440664	0.978876	2.46614	0.248769	0.219018	0.217279	0.314934	0.2573099	0.909475
64	-28987.25	-28716.63	-270.6196	0.8967927	0.03612538	0.03612538	0.01226502	0.150919	0.208735	0.14342	0.123858	0.208362	0.164706	0.2340169	0.06096503	67.97451	0.1746492	0.115929	0.44337	0.980547	2.46015	0.248769	0.219018	0.217279	0.314934	0.2462819	0.9501992
65	-28974.91	-28703.45	-271.4614	0.8664085	0.03617277	0.03617277	0.00899737	0.150495	0.199684	0.143017	0.132402	0.207777	0.166625	0.2385673	0.05888028	68.03859	0.1746492	0.109591	0.432557	0.973784	2.48407	0.248769	0.219018	0.217279	0.314934	0.2475647	0.9636565
66	-28973.32	-28702.16	-271.1603	0.9043561	0.03518262	0.03518262	0.01694002	0.150495	0.199684	0.143017	0.132402	0.207777	0.166625	0.2319207	0.05920463	67.94521	0.1746492	0.117497	0.445988	0.982149	2.45437	0.248769	0.219018	0.217279	0.314934	0.2488608	0.9319297
67	-28975.78	-28701.32	-274.4548	0.8898312	0.03506486	0.03506486	0.02089008	0.150482	0.197455	0.14142	0.14042	0.205458	0.164765	0.2338616	0.0744026	67.88063	0.1746492	0.114483	0.440936	0.979044	2.46554	0.248769	0.219018	0.217279	0.314934	0.2547517	0.9179983
68	-28975.13	-28701.12	-274.0123	0.8825872	0.03584213	0.03584213	0.01654575	0.150482	0.197455	0.14142	0.14042	0.205458	0.164765	0.2359892	0.07257328	67.44267	0.1746492	0.112974	0.438375	0.977451	2.4712	0.248274	0.220573	0.216846	0.314306	0.252535	0.9344813
69	-28968.98	-28693.54	-275.4303	0.8825872	0.0366673	0.0366673	0.0200205	0.156976	0.197749	0.135882	0.140076	0.204954	0.164361	0.2346264	0.07257328	67.46287	0.1746492	0.112974	0.438375	0.977451	2.4712	0.246066	0.218612	0.214918	0.320404	0.2546469	0.9213794
70	-28963.76	-28691.46	-272.2936	0.8925565	0.03666888	0.03666888	0.01961566	0.148833	0.199344	0.136978	0.142551	0.206607	0.165687	0.2346264	0.0655043	67.32411	0.1746492	0.115049	0.441892	0.979636	2.46342	0.247636	0.213627	0.216289	0.322448	0.254242	0.9228465
71	-28960.95	-28687.49	-273.4603	0.9031533	0.03643835	0.03643835	0.00172837	0.144854	0.200276	0.137619	0.143217	0.207573	0.166462	0.2453489	0.06847536	66.88096	0.1746492	0.117248	0.445573	0.981897	2.45528	0.247636	0.213627	0.216289	0.322448	0.2470772	0.9930047
72	-28941.46	-28667.52	-273.9437	0.8635419	0.03698182	0.03698182	0.00462603	0.144854	0.200276	0.137619	0.143217	0.207573	0.166462	0.2453489	0.07041954	67.62909	0.1746492	0.10899	0.431512	0.973118	2.48638	0.247636	0.213627	0.216289	0.322448	0.2499749	0.981494
73	-28900.04	-28627.12	-272.9292	0.8635419	0.03679985	0.03679985	0.01001157	0.144566	0.199877	0.139334	0.142932	0.20716	0.16613	0.2509915	0.06832447	67.81615	0.1746492	0.10899	0.431512	0.973118	2.48638	0.247636	0.213627	0.216289	0.322448	0.2610031	0.9616419
74	-28886.03	-28612.17	-273.8604	0.8579473	0.03675567	0.03675567	0.005974633	0.144566	0.199877	0.139334	0.142932	0.20716	0.16613	0.2550284	0.06888157	67.72713	0.1746492	0.107816	0.429458	0.971803	2.49092	0.247636	0.213627	0.216289	0.322448	0.2610031	0.977109
75	-28871.03	-28597.67	-273.3579	0.8114294	0.03648223	0.03648223	0.01046935	0.163554	0.195441	0.136242	0.139759	0.202562	0.162443	0.2505337	0.06834416	67.81414	0.1746492	0.0979884	0.411695	0.960072	2.53024	0.247636	0.213627	0.216289	0.322448	0.2610031	0.959888
76	-28864.65	-28591.64	-273.0097	0.8158141	0.03749822	0.03749822	0.008231214	0.163272	0.196827	0.136007	0.139519	0.202213	0.162163	0.2527558	0.06841639	67.35093	0.1746492	0.0989191	0.413424	0.961242	2.52641	0.245383	0.211684	0.223419	0.319514	0.260987	0.9684612
77	-28860.2	-28590.21	-269.9827	0.8158141	0.03587575	0.03587575	0.02574205	0.15984	0.213712	0.133148	0.136586	0.197962	0.158754	0.227603	0.05893671	66.93049	0.1746492	0.0989191	0.413424	0.961242	2.52641	0.245383	0.211684	0.223419	0.319514	0.253345	0.8983913
78	-28815.44	-28544.08	-271.3597	0.8330122	0.03697432	0.03697432	0.02432884	0.162672	0.217498	0.135507	0.121288	0.201469	0.161566	0.2267976	0.05893671	66.52457	0.1746492	0.102561	0.420093	0.965698	2.51165	0.245383	0.211684	0.223419	0.319514	0.2511264	0.9031211
79	-28781.89	-28509.4	-272.4879	0.8308956	0.03675719	0.03675719	-0.004837935	0.158067	0.211341	0.1454	0.117855	0.210344	0.156993	0.2269134	0.05854627	67.02173	0.1746492	0.102114	0.419282	0.965161	2.51344	0.245383	0.211684	0.223419	0.319514	0.2220754	1.021785
80	-28773.64	-28502.56	-271.0792	0.7840107	0.03687784	0.03687784	0.01248009	0.158067	0.211341	0.1454	0.117855	0.210344	0.156993	0.2176284	0.0605774	68.42195	0.1746492	0.0921521	0.400616	0.952424	2.55481	0.245383	0.211684	0.223419	0.319514	0.2301085	0.9457643
81	-28772.53	-28499.42	-273.1165	0.8037858	0.03651575	0.03651575	0.0123404	0.158027	0.211288	0.145363	0.117825	0.210543	0.156953	0.2176284	0.07783546	68.08437	0.1746492	0.0963641	0.408654	0.957998	2.53698	0.245383	0.211684	0.223419	0.319514	0.2299688	0.9463388
82	-28704.42	-28430.45	-273.9752	0.7662999	0.03684921	0.03684921	0.03070508	0.158027	0.211288	0.145363	0.117825	0.210543	0.156953	0.1958646	0.07816673	68.75971	0.1746492	0.0883703	0.393204	0.947161	2.57126	0.238987	0.213478	0.225312	0.322222	0.2265697	0.8644784
83	-28695.18	-28424.01	-271.1734	0.7713917	0.03684921	0.03684921	0.003984101	0.15937	0.213084	0.146599	0.118827	0.212333	0.149787	0.2222806	0.06276685	68.40015	0.1746492	0.0894583	0.395356	0.948701	2.56648	0.238987	0.213478	0.225312	0.322222	0.2262647	0.9823919
84	-28680.06	-28407.9	-272.1658	0.772633	0.0370532	0.0370532	0.01628484	0.152498	0.208161	0.143212	0.142375	0.207427	0.146326	0.2222806	0.0625735	68.24083	0.1746492	0.0897235	0.395878	0.949074	2.56533	0.238987	0.213478	0.225312	0.322222	0.2385655	0.9317385
85	-28651.63	-28378.9	-272.7255	0.7983002	0.03804735	0.03804735	0.01910762	0.149552	0.204138	0.140444	0.139624	0.203419	0.162823	0.2194579	0.05764023	68.38165	0.1746492	0.095197	0.406449	0.956483	2.54187	0.238987	0.213478	0.225312	0.322222	0.2385655	0.9199062
86	-28645.08	-28371.46	-273.6195	0.8416096	0.03672822	0.03672822	0.005820691	0.150887	0.198453	0.140277	0.140871	0.205235	0.164277	0.2327448	0.05289369	68.23234	0.1746492	0.104377	0.423362	0.967849	2.50441	0.238987	0.213478	0.225312	0.322222	0.2385655	0.9756013
87	-28640.37	-28368.23	-272.1393	0.817689	0.03502286	0.03502286	0.01085136	0.150887	0.198453	0.140277	0.140871	0.205235	0.164277	0.2185052	0.05306955	67.50996	0.1721877	0.0993169	0.414159	0.961738	2.52479	0.238987	0.213478	0.225312	0.322222	0.2293566	0.9526878
88	-28639.45	-28366.23	-273.2163	0.8470518	0.03255347	0.03255347	-0.01031566	0.151032	0.198644	0.140412	0.141006	0.205432	0.163473	0.2185052	0.05352883	67.59187	0.1721877	0.105524	0.425409	0.969186	2.49988	0.238987	0.213478	0.225312	0.322222	0.2081896	1.049549
89	-28626.86	-28358.66	-268.2006	0.8356058	0.03268499	0.03268499	0.020319	0.151032	0.198644	0.140412	0.141006	0.205432	0.163473	0.175162	0.06943199	67.5656	0.1721877	0.10311	0.421084	0.966353	2.50945	0.238987	0.213478	0.225312	0.322222	0.195481	0.8960564
90	-28621.92	-28353.59	-268.327	0.7956743	0.03431326	0.03431326	0.02315898	0.152925	0.201134	0.142172	0.136315	0.201933	0.165522	0.1716436	0.07099465	66.89759	0.1721877	0.0946379	0.405387	0.955749	2.54423	0.238987	0.213478	0.225312	0.322222	0.1948026	0.8811156
91	-28617.7	-28351.71	-265.9929	0.8275228	0.03424893	0.03424893	0.02111123	0.154154	0.194712	0.143315	0.13741	0.203556	0.166853	0.1635847	0.06685927	66.80928	0.1721877	0.1014	0.417983	0.964299	2.51632	0.239815	0.214218	0.222628	0.323339	0.1846959	0.8856974
