Iteration	Posterior	Likelihood	Prior	alpha_seq	branch_rates	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	omega	origin_time	p_inv	rates_seq[1]	rates_seq[2]	rates_seq[3]	rates_seq[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
88	1780.972	-509.71	2290.681	0.4198303	0.00188168	0.00188168	-0.027392	0.0809778	0.252729	0.0849457	0.0599178	0.410554	0.110875	0.3425937	2.403282	42.0519	0.6247059	0.0196761	0.196408	0.751877	3.03204	0.261637	0.195855	0.283611	0.258897	0.3152017	1.086903
89	1775.978	-511.4727	2287.451	0.2494507	0.00188168	0.00188168	0.02731649	0.0817763	0.245361	0.0857833	0.0605085	0.414602	0.111968	0.3017567	2.319073	42.32661	0.6247059	0.00208625	0.0662935	0.500326	3.43129	0.263183	0.191105	0.285286	0.260426	0.3290732	0.9169896
90	1771.101	-513.2102	2284.312	0.4979117	0.00188184	0.00188184	0.1185782	0.0911644	0.171077	0.0956314	0.0336885	0.4622	0.146239	0.331055	2.308559	42.44378	0.6247059	0.0330014	0.25055	0.818743	2.89771	0.255867	0.185793	0.277357	0.280984	0.4496332	0.7362779
91	1771.235	-514.4833	2285.718	0.2961121	0.001772937	0.001772937	-0.01610217	0.0575187	0.0955316	0.042835	0.0107894	0.672209	0.121116	0.3450091	2.308559	42.72873	0.6247059	0.00498523	0.101474	0.589215	3.30433	0.241024	0.175014	0.261266	0.322696	0.328907	1.048957
92	1769.111	-514.8632	2283.975	0.3043988	0.001772937	0.001772937	-0.02166947	0.0578022	0.0960024	0.0370064	0.0119541	0.675522	0.121713	0.3436167	2.485996	42.62133	0.6247059	0.00565891	0.107921	0.603117	3.2833	0.23227	0.192454	0.25738	0.317896	0.3219472	1.067308
93	1766.009	-519.9295	2285.939	0.3043988	0.0009194479	0.0009194479	0.02139569	0.0610964	0.101474	0.0885197	0.0126354	0.607625	0.12865	0.3152885	2.485996	42.99275	0.7490767	0.00565891	0.107921	0.603117	3.2833	0.233188	0.189262	0.258398	0.319152	0.3366842	0.9364518
94	1764.046	-516.9796	2281.026	0.6317289	0.0009362907	0.0009362907	0.0347689	0.0819526	0.105392	0.0919378	0.0190361	0.548906	0.152776	0.3019153	2.485996	42.57041	0.7490767	0.0597111	0.329456	0.896681	2.71415	0.230265	0.199423	0.255159	0.315153	0.3366842	0.8967314
95	1771.426	-514.1559	2285.582	0.6929786	0.00127147	0.00127147	0.01437309	0.0953429	0.128086	0.157199	0.0202805	0.421354	0.177738	0.3223111	2.53952	41.65894	0.7417381	0.0726892	0.360198	0.922238	2.64487	0.243538	0.216226	0.276658	0.263578	0.3366842	0.9573099
96	1771.869	-515.4542	2287.323	0.8622634	0.0009303549	0.0009303549	-0.02577423	0.0921057	0.161729	0.151861	0.0155536	0.407047	0.171703	0.3624585	2.538873	42.3706	0.7417381	0.108722	0.431044	0.972819	2.48741	0.288035	0.199362	0.253966	0.258638	0.3366842	1.076553
97	1773.005	-513.1771	2286.182	1.045565	0.0009310217	0.0009310217	-0.02092152	0.062478	0.251293	0.19489	0.0189648	0.354704	0.11767	0.3639416	3.107727	41.5388	0.5104768	0.145955	0.490032	1.00716	2.35686	0.230513	0.215015	0.267482	0.28699	0.3430201	1.060992
98	1775.572	-513.2535	2288.825	1.096415	0.001416451	0.001416451	-0.006181966	0.0642622	0.250497	0.194273	0.0200909	0.35358	0.117297	0.3817664	3.223177	42.25753	0.5373319	0.15578	0.50393	1.0143	2.32599	0.230513	0.215015	0.267482	0.28699	0.3755845	1.01646
99	1777.347	-511.8812	2289.229	0.699897	0.001376176	0.001376176	0.03689937	0.0478478	0.344712	0.14465	0.0149591	0.391604	0.0562267	0.3444447	2.192337	40.62778	0.5373319	0.0741663	0.363482	0.92483	2.63752	0.221798	0.215301	0.271548	0.291353	0.3813441	0.9032386
100	1775.969	-511.4475	2287.417	0.7185549	0.001342844	0.001342844	0.03760022	0.0478585	0.344789	0.150062	0.0149624	0.391692	0.0506354	0.3456874	2.251052	40.44791	0.831487	0.0781552	0.372155	0.931555	2.61814	0.233377	0.213651	0.260679	0.292294	0.3832876	0.9019008
101	1773.687	-512.8206	2286.508	0.7185549	0.001337302	0.001337302	0.05087218	0.0474423	0.341791	0.148757	0.0249846	0.388286	0.0487393	0.3445111	2.165117	40.87331	0.831487	0.0781552	0.372155	0.931555	2.61814	0.243958	0.223337	0.227161	0.305545	0.3953833	0.8713345
102	1778.442	-509.6153	2288.057	0.6932329	0.001328978	0.001328978	0.04654911	0.0451811	0.314213	0.136754	0.0229687	0.421995	0.0588884	0.3488342	2.27575	40.77027	0.6812135	0.0727434	0.36032	0.922335	2.6446	0.235911	0.248954	0.219668	0.295467	0.3953833	0.8822684
103	1777.817	-509.1308	2286.948	0.6819434	0.001334971	0.001334971	0.04565871	0.0467045	0.324807	0.141365	0.0237431	0.428994	0.0343852	0.3497246	2.294668	40.37534	0.6812135	0.0703363	0.354885	0.917989	2.65679	0.242191	0.226421	0.226599	0.304789	0.3953833	0.8845204
104	1773.983	-511.2213	2285.204	0.4278514	0.0008414494	0.0008414494	0.09771286	0.0467675	0.4786	0.120592	0.0177443	0.320606	0.01569	0.3162075	2.13807	39.51194	0.6064554	0.0209289	0.202237	0.759742	3.01709	0.263139	0.246005	0.246198	0.244658	0.4139204	0.7639332
105	1769.824	-513.4591	2283.283	0.3371292	0.0008417027	0.0008417027	-0.05344617	0.0617297	0.287693	0.311022	0.0234211	0.299409	0.0167251	0.4724756	2.143852	39.72933	0.6064554	0.00878448	0.13352	0.653199	3.2045	0.175556	0.20553	0.303024	0.31589	0.4190294	1.127548
106	1775.35	-511.6892	2287.039	0.3449724	0.0008406988	0.0008406988	-0.01537916	0.0566594	0.264062	0.285476	0.0214974	0.356954	0.0153513	0.4724756	2.218744	39.00129	0.6064554	0.00964065	0.139641	0.664148	3.18657	0.21688	0.253908	0.229659	0.299553	0.4570964	1.033645
107	1774.047	-509.3087	2283.355	0.2226783	0.0008013995	0.0008013995	0.1075874	0.0565982	0.263777	0.285168	0.0214742	0.356569	0.0164134	0.3496137	2.618437	39.15885	0.6064554	0.00107291	0.047797	0.440226	3.5109	0.222884	0.213261	0.256009	0.307846	0.4572011	0.7646825
108	1772.728	-510.084	2282.812	0.3112252	0.0009575341	0.0009575341	0.1111931	0.0549665	0.290084	0.266766	0.0200885	0.35274	0.0153542	0.3629036	2.86962	39.21055	0.6064554	0.00624997	0.113251	0.614181	3.26632	0.218121	0.230073	0.250539	0.301267	0.4740967	0.7654633
109	1774.628	-510.4461	2285.074	0.5166086	0.000952305	0.000952305	-0.02865554	0.10967	0.312414	0.311472	0.0324986	0.21719	0.0167543	0.3582012	2.771024	38.89484	0.6064554	0.0365058	0.26262	0.831987	2.86889	0.219055	0.231059	0.247328	0.302558	0.3295457	1.086955
110	1778.321	-510.8498	2289.171	0.5183294	0.0009387656	0.0009387656	0.02600921	0.118989	0.245668	0.337938	0.0467209	0.235645	0.0150384	0.3024855	2.771024	40.57307	0.5390929	0.0368332	0.263713	0.83316	2.86629	0.217838	0.221451	0.270734	0.289977	0.3284947	0.920823
111	1773.155	-511.716	2284.871	0.8474907	0.0009419679	0.0009419679	0.03035358	0.0999952	0.24901	0.342535	0.0570116	0.23885	0.0125975	0.3030245	2.771024	39.92614	0.5390929	0.105617	0.425574	0.969293	2.49952	0.216786	0.206923	0.269427	0.306864	0.3333781	0.9089515
112	1772.815	-511.8683	2284.684	0.9100872	0.0008598594	0.0008598594	-0.009385864	0.106777	0.280798	0.316124	0.0364983	0.248176	0.0116262	0.2358507	2.84608	38.93403	0.8034653	0.118683	0.447952	0.983343	2.45002	0.211975	0.224525	0.263447	0.300053	0.2264649	1.041445
113	1775.98	-509.6445	2285.624	0.8979937	0.0008905312	0.0008905312	0.03978603	0.106254	0.279424	0.314577	0.0424448	0.246961	0.010338	0.1930183	2.533539	39.32462	0.8034653	0.116179	0.443788	0.980803	2.45923	0.218984	0.237508	0.272158	0.271351	0.2328043	0.829101
114	1774.161	-512.3409	2286.502	0.899179	0.0008905312	0.0008905312	0.04147045	0.0980102	0.261461	0.294355	0.0397162	0.296784	0.00967341	0.1931709	2.468244	39.77366	0.8034653	0.116425	0.444199	0.981056	2.45832	0.241653	0.194247	0.264658	0.299441	0.2346413	0.8232602
115	1768.387	-516.0852	2284.472	0.9086951	0.0008924962	0.0008924962	-0.003799153	0.0996583	0.247089	0.299304	0.040384	0.301775	0.0117896	0.1937753	2.606244	40.13495	0.8034653	0.118395	0.447476	0.983055	2.45107	0.194686	0.199297	0.271538	0.334479	0.1899762	1.019998
116	1769.084	-514.7845	2283.869	1.263895	0.0008791309	0.0008791309	0.005319745	0.0829353	0.205627	0.264003	0.0645859	0.373038	0.00981123	0.2001174	2.622713	41.16251	0.6934163	0.186441	0.543876	1.03292	2.23676	0.216906	0.199539	0.268516	0.315039	0.2054372	0.9741052
117	1768.933	-512.9784	2281.912	0.9434201	0.0008554642	0.0008554642	0.008256295	0.090418	0.18467	0.3143	0.070413	0.334306	0.00589412	0.2001174	2.49902	41.57509	0.6934163	0.125531	0.459059	0.989954	2.42546	0.210591	0.222843	0.260698	0.305867	0.2083737	0.9603775
118	1769.202	-512.9544	2282.157	0.8206194	0.0009011876	0.0009011876	0.07033402	0.0872223	0.213487	0.303191	0.0679243	0.32249	0.0056858	0.2001174	2.471828	41.57666	0.6934163	0.0999382	0.415305	0.962508	2.52225	0.210591	0.222843	0.260698	0.305867	0.2704514	0.7399384
119	1766.12	-514.7555	2280.875	0.8206194	0.001100928	0.001100928	0.01162267	0.0624873	0.341238	0.236569	0.0758288	0.27753	0.00634746	0.200331	2.531959	41.99994	0.6934163	0.0999382	0.415305	0.962508	2.52225	0.217939	0.221374	0.256836	0.303851	0.2119537	0.9451641
120	1766.458	-511.3781	2277.836	1.076562	0.001055588	0.001055588	0.01047134	0.0550622	0.30069	0.217279	0.0668184	0.354557	0.00559322	0.2000006	3.172468	41.89036	0.6934163	0.151972	0.498614	1.01161	2.3378	0.209162	0.219018	0.252354	0.319466	0.2104719	0.9502483
121	1771.01	-512.892	2283.902	1.30832	0.00161993	0.00161993	0.07907881	0.0403211	0.22019	0.206911	0.0489299	0.479552	0.00409582	0.189383	3.185432	42.52787	0.6934163	0.194137	0.553196	1.03686	2.21581	0.249929	0.201039	0.250234	0.298798	0.2684618	0.7054374
122	1774.723	-510.6964	2285.42	1.266532	0.00161993	0.00161993	0.02420421	0.0403365	0.220274	0.206989	0.0489486	0.479735	0.00371621	0.191036	2.351608	43.05286	0.6934163	0.186903	0.544443	1.03316	2.23549	0.240087	0.232502	0.24038	0.287032	0.2152402	0.8875479
123	1773.3	-511.9348	2285.235	1.326817	0.001180847	0.001180847	-0.004807546	0.0403365	0.220274	0.206989	0.0489486	0.479735	0.00371621	0.2430046	2.411941	44.14872	0.6934163	0.197288	0.55694	1.0384	2.20738	0.240087	0.232502	0.24038	0.287032	0.2381971	1.020183
124	1775.782	-509.7065	2285.489	3.359681	0.001171134	0.001171134	-0.006013463	0.0411495	0.315348	0.250354	0.0387793	0.347502	0.00686713	0.242481	2.681544	43.43104	0.7263966	0.415306	0.74968	1.0838	1.75122	0.248861	0.210023	0.243086	0.29803	0.2364676	1.02543
125	1769.916	-515.2635	2285.179	3.11531	0.001351524	0.001351524	0.01304539	0.041065	0.3147	0.243983	0.0466104	0.346788	0.00685302	0.2226472	2.449905	43.79442	0.7263966	0.39799	0.737719	1.08303	1.78126	0.2109	0.177986	0.358545	0.252569	0.2356926	0.9446508
126	1776.27	-509.5383	2285.808	2.489214	0.001192115	0.001192115	0.005942462	0.0377374	0.244423	0.350053	0.0420187	0.319218	0.00654888	0.2304054	2.52989	43.5458	0.7263966	0.345432	0.698649	1.0785	1.87741	0.191491	0.264597	0.247889	0.296024	0.2363479	0.9748571
127	1776.107	-510.3841	2286.491	3.189114	0.001059997	0.001059997	0.03186038	0.0361766	0.234314	0.376934	0.0402809	0.306016	0.00627803	0.2493458	2.466567	43.0938	0.7263966	0.403383	0.741489	1.0833	1.77183	0.180087	0.249315	0.288299	0.282299	0.2812062	0.886701
128	1771.38	-513.3727	2284.753	2.173519	0.00121081	0.00121081	0.06246408	0.0365737	0.236886	0.381072	0.0297457	0.309375	0.00634694	0.2009317	3.374757	43.43949	0.6711247	0.313144	0.672282	1.07378	1.94079	0.193642	0.192811	0.31	0.303547	0.2633958	0.7628509
129	1774.184	-509.702	2283.886	2.550217	0.001417107	0.001417107	0.06565301	0.0301473	0.271758	0.314113	0.0235796	0.349191	0.0112105	0.1977428	3.270411	43.84454	0.7559813	0.351166	0.703132	1.07918	1.86653	0.252101	0.256221	0.248425	0.243254	0.2633958	0.7507439
130	1764.165	-517.7766	2281.942	2.55089	0.001370481	0.001370481	0.06289616	0.0431153	0.291195	0.265253	0.025266	0.356577	0.0185936	0.2050538	2.726903	43.87715	0.7559813	0.351229	0.70318	1.07918	1.86641	0.252122	0.256242	0.248362	0.243274	0.26795	0.765269
131	1776.819	-508.3951	2285.214	1.791569	0.00138196	0.00138196	0.06699592	0.0434238	0.293279	0.267151	0.0163941	0.361026	0.0187267	0.2048284	2.831472	45.1927	0.5744454	0.267058	0.630846	1.06378	2.03832	0.234219	0.238047	0.230726	0.297008	0.2718243	0.7535323
132	1768.272	-514.7453	2283.017	1.685306	0.001034829	0.001034829	0.0663717	0.0354543	0.435039	0.275998	0.0215128	0.212649	0.0193468	0.2048284	2.808083	45.3521	0.5764085	0.252582	0.616751	1.05968	2.07099	0.232841	0.236646	0.235253	0.29526	0.2712001	0.7552667
133	1770.059	-514.348	2284.407	1.34749	0.001011237	0.001011237	0.06579338	0.0427991	0.334368	0.333174	0.0161202	0.256702	0.0168371	0.2054067	2.808083	44.78497	0.6060055	0.200773	0.561032	1.04005	2.19814	0.213802	0.242519	0.241091	0.302588	0.2712001	0.7573991
134	1768.171	-515.3395	2283.51	1.364802	0.0006713934	0.0006713934	0.08035654	0.0508601	0.271084	0.282678	0.0229977	0.352372	0.0200082	0.1917027	2.775355	44.80267	0.6060055	0.203661	0.564388	1.04139	2.19056	0.230456	0.183517	0.25987	0.326157	0.2720592	0.7046358
135	1773.606	-511.1295	2284.736	1.076664	0.0007249053	0.0007249053	0.04129483	0.0508601	0.271084	0.282678	0.0229977	0.352372	0.0200082	0.212602	2.750932	44.51229	0.6060055	0.151992	0.498641	1.01163	2.33774	0.221829	0.188377	0.275847	0.313947	0.2538968	0.8373559
136	1768.785	-513.8089	2282.594	1.309626	0.00073037	0.00073037	0.04594174	0.0422173	0.311483	0.241974	0.0196861	0.351498	0.0331411	0.2208655	2.717269	44.51994	0.6060055	0.19436	0.553463	1.03697	2.21521	0.221829	0.188377	0.275847	0.313947	0.2668073	0.8278093
137	1765.971	-515.7285	2281.7	0.9576482	0.0007253414	0.0007253414	0.0524368	0.0437931	0.299695	0.251005	0.0189369	0.364618	0.0219517	0.2145868	2.238434	44.11829	0.6060055	0.128428	0.463641	0.992612	2.41532	0.197406	0.258334	0.245476	0.298784	0.2670236	0.8036249
138	1769.179	-513.7574	2282.936	0.9576482	0.0008889135	0.0008889135	0.04136074	0.0608213	0.294666	0.246794	0.0176351	0.3585	0.0215834	0.2255284	2.342021	44.453	0.6060055	0.128428	0.463641	0.992612	2.41532	0.192321	0.25019	0.282839	0.274651	0.2668892	0.8450265
139	1772.574	-512.8085	2285.382	0.9543967	0.0009344724	0.0009344724	0.03504965	0.0764565	0.320276	0.310237	0.0221685	0.243731	0.0271318	0.230147	2.424823	44.35596	0.6060055	0.127767	0.462602	0.992013	2.41762	0.238927	0.260026	0.215598	0.285449	0.2651967	0.8678353
140	1771.319	-510.6717	2281.99	1.079958	0.0008960094	0.0008960094	0.03802338	0.0652514	0.315203	0.335829	0.0216137	0.237631	0.0244716	0.2262237	3.026105	45.57856	0.6060055	0.152626	0.499533	1.01208	2.33576	0.212848	0.231644	0.278869	0.27664	0.2642471	0.8561067
141	1771.203	-513.8622	2285.065	1.085658	0.001285475	0.001285475	0.0355214	0.0817655	0.324509	0.271625	0.0386771	0.252759	0.030665	0.2262237	2.912694	45.65733	0.6060055	0.153721	0.501066	1.01286	2.33235	0.195771	0.236669	0.284919	0.282641	0.2617451	0.8642901
142	1768.542	-517.2635	2285.805	1.381244	0.001231337	0.001231337	0.007790514	0.0814863	0.32771	0.262424	0.0421609	0.255252	0.0309674	0.2721555	2.905265	45.65001	0.4020859	0.20638	0.567517	1.04261	2.18349	0.159563	0.247324	0.297747	0.295366	0.279946	0.9721714
143	1768.291	-516.2198	2284.511	0.9900488	0.001323831	0.001323831	-0.00323602	0.0767219	0.219152	0.24708	0.0396958	0.383488	0.0338615	0.2809131	2.899167	45.33509	0.6138717	0.134964	0.47374	0.998331	2.39296	0.168564	0.21313	0.306278	0.312028	0.277677	1.011654
144	1772.267	-515.4245	2287.692	0.7574028	0.001238496	0.001238496	-0.008968587	0.127031	0.359579	0.138004	0.0326035	0.314971	0.0278115	0.2940859	2.843525	45.37718	0.6138717	0.0864681	0.389401	0.944415	2.57972	0.162367	0.21712	0.307371	0.313142	0.2851173	1.031456
145	1772.381	-513.9882	2286.369	0.7279485	0.001524217	0.001524217	0.006040281	0.137922	0.217667	0.298381	0.0526416	0.251179	0.04221	0.296507	2.770449	44.47195	0.6138717	0.0801653	0.376424	0.934801	2.60861	0.236063	0.243197	0.257949	0.262791	0.3025473	0.9800352
146	1771.651	-514.9168	2286.568	0.611208	0.001488201	0.001488201	0.01279545	0.120933	0.232234	0.276368	0.0386429	0.292727	0.0390959	0.3028079	2.462416	45.05448	0.6138717	0.0554276	0.318445	0.886931	2.7392	0.213371	0.250421	0.265611	0.270597	0.3156034	0.9594572
147	1773.407	-514.1316	2287.538	0.5949785	0.001445552	0.001445552	0.003168589	0.121823	0.304493	0.276916	0.04065	0.216944	0.0391735	0.3138761	2.454496	45.43532	0.6138717	0.0520741	0.309469	0.878735	2.75972	0.226045	0.265295	0.236679	0.27198	0.3170446	0.9900059
148	1773.309	-513.5842	2286.893	0.594432	0.001025192	0.001025192	0.02411983	0.0785566	0.402466	0.163277	0.0438575	0.286747	0.0250966	0.3007191	2.317467	44.97355	0.6138717	0.0519617	0.309163	0.878451	2.76042	0.180023	0.281071	0.250753	0.288153	0.3248389	0.9257483
149	1767.46	-514.8815	2282.341	0.608302	0.001081273	0.001081273	0.06608589	0.080574	0.412802	0.16747	0.019411	0.294111	0.0256326	0.258753	2.14323	45.41184	0.6138717	0.0548247	0.316855	0.885496	2.74282	0.194251	0.229766	0.315225	0.260759	0.3248389	0.796558
150	1770.375	-513.2334	2283.608	0.5534069	0.001083625	0.001083625	0.07347165	0.0635177	0.362511	0.147068	0.0224983	0.387379	0.0170268	0.2568999	2.172526	45.80512	0.6138717	0.0436639	0.285359	0.85555	2.81543	0.196732	0.276951	0.288043	0.238273	0.3303716	0.777609
151	1769.925	-513.0015	2282.926	0.5529106	0.001083625	0.001083625	0.08011576	0.0559556	0.402879	0.0717392	0.0171681	0.437258	0.0149997	0.2502558	2.172526	46.52178	0.6138717	0.0435653	0.285061	0.855253	2.81612	0.182628	0.237872	0.267393	0.312107	0.3303716	0.757498
152	1769.047	-514.444	2283.491	0.5562608	0.0009242625	0.0009242625	0.07374535	0.0857773	0.390544	0.067916	0.0166425	0.42387	0.0152505	0.2502558	2.10391	47.49675	0.6138717	0.0442315	0.287067	0.857251	2.81145	0.205612	0.267807	0.277513	0.249068	0.3240011	0.7723917
153	1771.429	-512.8453	2284.275	0.4603572	0.001034359	0.001034359	0.07323694	0.133947	0.402944	0.0516036	0.0143052	0.381465	0.0157347	0.2502558	2.054077	48.00273	0.6138717	0.0262971	0.22525	0.789133	2.95932	0.220599	0.214436	0.297742	0.267223	0.3234927	0.7736056
154	1765.702	-519.0297	2284.732	0.4603572	0.001047547	0.001047547	0.03529804	0.144198	0.429763	0.0887353	0.0157872	0.306823	0.0146931	0.2881947	2.484688	47.70328	0.6138717	0.0262971	0.22525	0.789133	2.95932	0.208286	0.207188	0.265964	0.318561	0.3234927	0.8908846
155	1760.029	-520.927	2280.956	0.4603572	0.001093165	0.001093165	0.0700841	0.178337	0.406955	0.0905155	0.0197403	0.290539	0.0139133	0.2810941	1.816562	47.17001	0.6138717	0.0262971	0.22525	0.789133	2.95932	0.275875	0.165912	0.24675	0.311463	0.3511782	0.8004315
156	1766.325	-517.2453	2283.57	0.2838952	0.001152674	0.001152674	0.07508686	0.184277	0.420511	0.0935306	0.0203979	0.260856	0.0204275	0.2753796	1.863973	47.60058	0.6138717	0.00408006	0.0920408	0.567739	3.33614	0.208204	0.247751	0.240487	0.303558	0.3504665	0.7857517
157	1766.046	-515.2192	2281.266	0.2838952	0.00141003	0.00141003	0.04098924	0.144688	0.304403	0.100124	0.021541	0.413205	0.0160389	0.3208765	2.406002	47.3492	0.6138717	0.00408006	0.0920408	0.567739	3.33614	0.204613	0.260727	0.236339	0.298322	0.3618657	0.886728
158	1769.964	-512.8864	2282.85	0.4224598	0.00125505	0.00125505	0.06217352	0.131142	0.275904	0.184371	0.0195243	0.374521	0.0145374	0.3162434	1.741381	48.01851	0.4439259	0.0200835	0.198325	0.754484	3.02711	0.22172	0.224392	0.257238	0.29665	0.3784169	0.835701
159	1773.787	-511.5294	2285.316	0.37507	0.001210953	0.001210953	0.071055	0.140649	0.295905	0.197736	0.0219964	0.327394	0.0163201	0.3153804	1.782862	48.18883	0.3073822	0.0132883	0.162902	0.70283	3.12098	0.22172	0.224392	0.257238	0.29665	0.3864354	0.8161271
160	1780.516	-507.7467	2288.262	0.4724664	0.0009747805	0.0009747805	0.07513328	0.15239	0.320606	0.173672	0.0238326	0.311817	0.0176825	0.3113022	2.492512	48.01177	0.3195533	0.0284052	0.233561	0.799152	2.93888	0.222875	0.225561	0.258578	0.292987	0.3864354	0.8055735
161	1782.06	-508.2386	2290.299	0.2764618	0.0009018283	0.0009018283	0.103569	0.106292	0.315761	0.208206	0.0234724	0.335292	0.0109764	0.3113022	2.464688	47.67577	0.7875994	0.00358058	0.0863594	0.554072	3.35599	0.217613	0.220235	0.276082	0.28607	0.4148711	0.7503587
162	1775.648	-511.9189	2287.567	0.2652724	0.0008010937	0.0008010937	0.09039956	0.111782	0.33207	0.21896	0.0230881	0.302557	0.0115433	0.3139166	2.736444	48.42049	0.7875994	0.00290122	0.0779201	0.532606	3.38657	0.208214	0.253915	0.264157	0.273714	0.4043162	0.7764137
163	1774.471	-512.7301	2287.201	0.3314007	0.0008008748	0.0008008748	0.02311681	0.121675	0.24413	0.238338	0.0251314	0.35816	0.012565	0.372105	2.665237	47.91071	0.7875994	0.00818485	0.129041	0.644957	3.21782	0.200576	0.221562	0.314187	0.263674	0.3952218	0.9415093
164	1770.352	-514.369	2284.721	0.4724135	0.0008008748	0.0008008748	0.1123973	0.122311	0.229799	0.254673	0.0249213	0.358808	0.00948712	0.2893735	2.6569	47.82092	0.517321	0.0283958	0.233525	0.799109	2.93897	0.186037	0.225592	0.319901	0.268469	0.4017708	0.7202452
165	1771.944	-514.8286	2286.773	0.5145395	0.0007995585	0.0007995585	0.03575787	0.11292	0.288935	0.235119	0.0230078	0.331259	0.00875869	0.2907378	1.973429	47.98975	0.517321	0.0361132	0.261302	0.830566	2.87202	0.199246	0.194208	0.295352	0.311195	0.3264957	0.8904798
166	1771.085	-513.3548	2284.44	0.5725894	0.0007995585	0.0007995585	0.03600111	0.118095	0.350071	0.151221	0.0250121	0.34644	0.0091601	0.2907378	1.925248	47.33133	0.2630898	0.0475084	0.296688	0.866663	2.78914	0.205086	0.209731	0.334237	0.250946	0.3267389	0.8898169
167	1772.465	-512.89	2285.355	0.7117627	0.0009971664	0.0009971664	0.03320308	0.119798	0.349395	0.150929	0.0249638	0.345772	0.00914242	0.2823822	2.688925	47.55244	0.8088763	0.0767024	0.369028	0.92915	2.62512	0.210656	0.207094	0.324488	0.257762	0.3155853	0.8947889
168	1767.021	-517.5028	2284.523	0.7117627	0.000999127	0.000999127	0.1120186	0.138876	0.228612	0.174965	0.0338618	0.413259	0.0104264	0.1976188	2.599967	47.07603	0.8088763	0.0767024	0.369028	0.92915	2.62512	0.229425	0.20217	0.316772	0.251633	0.3096374	0.6382266
169	1770.158	-513.9525	2284.11	0.685686	0.00148473	0.00148473	0.1085703	0.138369	0.227779	0.174327	0.0394534	0.411753	0.00831846	0.2062978	2.988852	46.0511	0.8088763	0.0711338	0.356697	0.919446	2.65272	0.271258	0.193623	0.294125	0.240994	0.314868	0.655188
170	1775.019	-512.3251	2287.344	0.6764223	0.001449325	0.001449325	0.04851296	0.165328	0.272157	0.208292	0.0471402	0.297144	0.00993915	0.266477	2.960455	47.18548	0.545107	0.0691609	0.35219	0.915808	2.66284	0.241637	0.178358	0.270938	0.309066	0.31499	0.8459857
171	1772.76	-513.8833	2286.644	0.6550066	0.001462894	0.001462894	0.06057566	0.188754	0.22787	0.159341	0.0394692	0.376244	0.00832177	0.2663853	2.836932	47.35899	0.545107	0.0646162	0.341504	0.906982	2.6869	0.19964	0.269877	0.223848	0.306635	0.3269609	0.8147312
172	1768.63	-515.39	2284.02	0.6328185	0.001523324	0.001523324	0.1128667	0.212823	0.256926	0.179659	0.0571736	0.284036	0.0093829	0.2275898	2.7571	48.04073	0.8767564	0.0599397	0.33003	0.897181	2.71285	0.207047	0.279402	0.256063	0.257487	0.3404566	0.6684842
173	1778.577	-507.7762	2286.353	0.8871637	0.001008946	0.001008946	0.02141841	0.21255	0.253962	0.177586	0.056514	0.290113	0.00927466	0.3752799	2.7571	48.97263	0.8043088	0.113927	0.439996	0.978461	2.46762	0.223186	0.223233	0.276023	0.277558	0.3966983	0.9460083
174	1775.555	-509.0991	2284.654	1.036271	0.001474567	0.001474567	0.03534202	0.210399	0.261511	0.175789	0.0559421	0.287178	0.00918081	0.3759601	2.659581	47.62454	0.7613988	0.144134	0.487389	1.00576	2.36272	0.229858	0.229907	0.254379	0.285856	0.4113021	0.9140728
175	1775.999	-510.4088	2286.407	1.098997	0.00154399	0.00154399	-0.01036451	0.192354	0.21984	0.144647	0.0599088	0.373309	0.00994086	0.3759601	2.142286	48.48481	0.7613988	0.156272	0.504611	1.01465	2.32447	0.253835	0.209152	0.280914	0.256099	0.3655956	1.02835
176	1778.031	-510.661	2288.692	0.6136224	0.001668939	0.001668939	-0.01202385	0.203935	0.1582	0.153356	0.0595023	0.414467	0.0105394	0.3787181	2.134148	47.43595	0.7613988	0.0559293	0.31976	0.888113	2.7362	0.253835	0.209152	0.280914	0.256099	0.3666942	1.03279
177	1777.635	-511.1825	2288.817	0.5373421	0.001225757	0.001225757	0.01891739	0.215119	0.114862	0.161766	0.0627655	0.437197	0.00828902	0.3313242	2.222456	48.16521	0.7613988	0.0405005	0.275596	0.845647	2.83826	0.253835	0.209152	0.280914	0.256099	0.3502416	0.9459876
178	1778.772	-510.0904	2288.862	0.4719965	0.001225357	0.001225357	0.008539576	0.237007	0.230702	0.178225	0.0691515	0.27982	0.00509379	0.3328099	2.290921	47.78528	0.7613988	0.0283223	0.233242	0.798772	2.93966	0.22152	0.218937	0.294056	0.265488	0.3413495	0.9749829
179	1778.067	-511.3743	2289.441	0.4779097	0.001529577	0.001529577	-0.002435361	0.215753	0.295607	0.166326	0.0629502	0.254727	0.00463699	0.3437849	2.287987	47.60353	0.7613988	0.0293701	0.23725	0.803505	2.92988	0.236502	0.233745	0.223525	0.306228	0.3413495	1.007135
