Iteration	Posterior	Likelihood	Prior	alpha_seq	branch_rates	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	omega	origin_time	p_inv	rates_seq[1]	rates_seq[2]	rates_seq[3]	rates_seq[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
82	462.267	-1074.224	1536.491	2.428227	0.002402017	0.002402017	0.02581622	0.0636513	0.278988	0.151422	0.0105006	0.422454	0.0729846	0.4582942	0.4392561	69.89247	0.6089191	0.339545	0.693987	1.07776	1.8887	0.177982	0.236528	0.265396	0.320094	0.4841105	0.9466729
83	468.9637	-1067.628	1536.592	1.447347	0.00242807	0.00242807	0.01174225	0.0627051	0.256253	0.149171	0.00530937	0.439777	0.086784	0.4595714	0.4372646	69.69428	0.6089191	0.217073	0.579551	1.04717	2.1562	0.205299	0.272832	0.249799	0.272069	0.4713137	0.9750861
84	470.8438	-1064.671	1535.515	1.448398	0.002471042	0.002471042	0.01174225	0.0706812	0.254905	0.117366	0.00516996	0.482106	0.069771	0.4595714	0.4373285	68.81964	0.6089191	0.21724	0.579736	1.04724	2.15578	0.215033	0.238356	0.261643	0.284968	0.4713137	0.9750861
85	471.7725	-1062.98	1534.753	1.360038	0.002471042	0.002471042	0.03863751	0.071959	0.259513	0.100868	0.00580624	0.490822	0.0710323	0.455545	0.4369762	67.77324	0.6089191	0.202869	0.563471	1.04102	2.19264	0.241137	0.247286	0.244873	0.266704	0.4941825	0.9218153
86	471.6331	-1062.812	1534.446	1.722054	0.002684488	0.002684488	0.03863751	0.0796557	0.179668	0.111801	0.00692512	0.54332	0.0786299	0.455545	0.4447765	67.98925	0.6089191	0.257678	0.621779	1.06118	2.05936	0.243062	0.241279	0.246827	0.268832	0.4941825	0.9218153
87	470.0507	-1063.791	1533.842	1.726556	0.003215541	0.003215541	0.03863751	0.0957264	0.165057	0.104089	0.00737245	0.542809	0.0849465	0.455545	0.4447765	67.46623	0.6089191	0.258296	0.622383	1.06136	2.05796	0.242906	0.241125	0.246669	0.269299	0.4941825	0.9218153
88	469.763	-1065.521	1535.284	1.659169	0.003215541	0.003215541	0.03863751	0.0945755	0.163072	0.11486	0.00728382	0.536283	0.0839252	0.455545	0.4458608	67.00559	0.609484	0.248897	0.613071	1.05855	2.07949	0.246206	0.240074	0.245594	0.268126	0.4941825	0.9218153
89	469.8542	-1064.032	1533.886	1.848482	0.003068643	0.003068643	0.03587902	0.0956455	0.250984	0.101093	0.00641075	0.472002	0.0738656	0.4566432	0.4396605	67.3394	0.609484	0.274492	0.63787	1.06569	2.02195	0.229792	0.231762	0.237091	0.301355	0.4925222	0.9271525
90	470.1201	-1063.559	1533.679	1.503059	0.003147469	0.003147469	0.04231112	0.0546656	0.272095	0.074844	0.00661369	0.511703	0.0800787	0.4554334	0.4684291	67.5141	0.609484	0.225795	0.589065	1.0506	2.13454	0.229792	0.231762	0.237091	0.301355	0.4977445	0.9149943
91	470.6758	-1065.986	1536.662	1.578957	0.003215254	0.003215254	0.01686147	0.0535792	0.266687	0.0909969	0.00871478	0.501534	0.0784873	0.4777392	0.4879397	67.96885	0.6363391	0.237266	0.601192	1.05474	2.1068	0.237633	0.229403	0.234677	0.298287	0.4946006	0.9659089
92	469.1827	-1063.665	1532.848	1.005811	0.003247889	0.003247889	0.0009687479	0.0621237	0.309217	0.105508	0.0101046	0.42124	0.0918057	0.4936319	0.3318863	66.43936	0.6326423	0.138112	0.478491	1.00096	2.38244	0.228644	0.229378	0.238646	0.303332	0.4946006	0.9980414
93	468.2302	-1066.551	1534.781	1.005811	0.003164467	0.003164467	0.03186053	0.0589458	0.308638	0.105311	0.0150211	0.420451	0.0916337	0.4949014	0.3415319	66.21993	0.6326423	0.138112	0.478491	1.00096	2.38244	0.213612	0.214298	0.2887	0.28339	0.5267619	0.9395163
94	468.296	-1067.014	1535.31	1.006645	0.003393589	0.003393589	0.03273974	0.0592546	0.310255	0.105863	0.00986069	0.422654	0.0921138	0.4976041	0.3535881	66.30142	0.6326423	0.138278	0.47874	1.00109	2.38189	0.218032	0.218731	0.273985	0.289252	0.5303438	0.938267
95	471.023	-1066.117	1537.14	0.6314683	0.003372467	0.003372467	0.03273974	0.0528994	0.217979	0.136019	0.0104082	0.478425	0.104269	0.4976041	0.3565046	66.54241	0.4823688	0.0596565	0.329318	0.896561	2.71446	0.216685	0.250712	0.245137	0.287466	0.5303438	0.938267
96	465.9869	-1074.512	1540.499	0.6305394	0.003387674	0.003387674	0.01310262	0.0608716	0.216878	0.153262	0.0087493	0.442752	0.117487	0.5168788	0.3565046	65.74296	0.4823688	0.0594617	0.328828	0.896134	2.71558	0.296206	0.22526	0.220251	0.258282	0.5299814	0.9752772
97	467.9981	-1070.371	1538.37	0.3876062	0.002797965	0.002797965	0.03108176	0.0608368	0.216754	0.153175	0.0087443	0.442499	0.117991	0.5197097	0.343909	66.15807	0.4076106	0.0149678	0.172439	0.717513	3.09508	0.28431	0.226071	0.230407	0.259212	0.5507915	0.9435689
98	471.4026	-1068.274	1539.677	0.4536023	0.002810314	0.002810314	0.02225878	0.0674199	0.240208	0.16975	0.00969051	0.41026	0.102672	0.5142385	0.4549366	66.2618	0.4076106	0.0251454	0.220551	0.783334	2.97097	0.283792	0.22566	0.245617	0.244931	0.5364973	0.9585109
99	471.7836	-1066.999	1538.782	0.4382965	0.002566966	0.002566966	0.03125222	0.0592898	0.253349	0.120862	0.0102206	0.432704	0.123575	0.5142385	0.4249087	65.8646	0.4076106	0.0226046	0.209741	0.769606	2.99805	0.253446	0.240633	0.253314	0.252607	0.5454907	0.9427081
100	470.7667	-1066.453	1537.22	0.439973	0.004297566	0.004297566	0.0324307	0.0592898	0.253349	0.120862	0.0102206	0.432704	0.123575	0.5148648	0.4216025	65.75459	0.4076106	0.0228781	0.210936	0.771151	2.99503	0.198809	0.239547	0.292098	0.269546	0.5472954	0.9407437
101	460.3214	-1076.859	1537.18	0.4574367	0.005134849	0.005134849	0.0276002	0.0887677	0.240871	0.114909	0.00971723	0.428247	0.117488	0.5476627	0.4256782	66.24224	0.4076106	0.0257969	0.223224	0.786645	2.96433	0.222619	0.238943	0.236611	0.301827	0.5752629	0.9520216
102	459.2042	-1077.763	1536.967	0.3250452	0.005331122	0.005331122	0.0245163	0.0924487	0.191382	0.137683	0.0101202	0.446006	0.12236	0.5476627	0.4267629	66.23093	0.4076106	0.00754535	0.124066	0.635562	3.23283	0.22336	0.239739	0.234069	0.302832	0.572179	0.9571527
103	466.3998	-1070.91	1537.31	0.410895	0.005384917	0.005384917	-0.0105208	0.0773638	0.320568	0.115217	0.0112254	0.373231	0.102395	0.5826998	0.4267629	67.29454	0.3402482	0.0183171	0.189847	0.742806	3.04903	0.22336	0.239739	0.234069	0.302832	0.572179	1.018387
104	458.9919	-1075.147	1534.139	0.4526616	0.005384917	0.005384917	0.000878266	0.080524	0.333663	0.0991007	0.0140959	0.388477	0.0841398	0.5798066	0.4258245	66.83035	0.3402482	0.0249864	0.219893	0.782514	2.97261	0.225874	0.221996	0.236703	0.315427	0.5806849	0.9984875
105	450.7289	-1083.064	1533.793	0.4873763	0.005612711	0.005612711	0.0378286	0.0828317	0.360888	0.088397	0.0123002	0.380531	0.075052	0.5818025	0.4193598	66.483	0.3402482	0.0310725	0.243595	0.810861	2.91447	0.207073	0.225376	0.27838	0.289171	0.6196311	0.9389498
106	461.5161	-1076.606	1538.123	0.4666512	0.005619396	0.005619396	0.03297947	0.0832408	0.362671	0.0888335	0.012361	0.38241	0.0704839	0.5866517	0.4193598	66.36599	0.3402482	0.027386	0.229588	0.7944	2.94863	0.18419	0.23188	0.286414	0.297516	0.6196311	0.9467756
107	462.1376	-1078.564	1540.702	0.2633646	0.005416661	0.005416661	0.03443435	0.080176	0.363148	0.0889504	0.0142362	0.382913	0.0705766	0.5852919	0.4228647	66.71567	0.3402482	0.002794	0.0764973	0.528835	3.39187	0.202091	0.258439	0.213039	0.326431	0.6197263	0.9444362
108	463.1609	-1080.471	1543.632	0.2180518	0.004055553	0.004055553	0.02616587	0.0919264	0.279204	0.101987	0.0163226	0.439032	0.0715281	0.6145631	0.3860052	67.14671	0.3402482	0.000940694	0.0447953	0.429112	3.52515	0.240814	0.249112	0.195424	0.31465	0.6407289	0.9591623
109	464.1556	-1078.048	1542.204	0.2233947	0.004082779	0.004082779	0.04679629	0.0853999	0.259382	0.122018	0.0151637	0.407862	0.110175	0.6145631	0.3766812	66.7024	0.3402482	0.00109445	0.0482677	0.441927	3.50871	0.192913	0.260714	0.217069	0.329304	0.6613593	0.9292423
110	467.7753	-1074.174	1541.949	0.2889702	0.002989831	0.002989831	0.01839157	0.125895	0.246781	0.140984	0.0144271	0.388049	0.0838631	0.6033729	0.3606949	66.195	0.3402482	0.00444333	0.0959469	0.576806	3.3228	0.220366	0.251846	0.209685	0.318103	0.6217644	0.9704204
111	461.4571	-1079.628	1541.085	0.3531991	0.003130143	0.003130143	0.04876834	0.123137	0.221365	0.126464	0.0129412	0.440867	0.0752258	0.603844	0.3606949	66.11649	0.3402482	0.0105815	0.146041	0.675232	3.16815	0.236136	0.269869	0.224691	0.269304	0.6526124	0.9252721
112	462.587	-1075.806	1538.393	0.3335954	0.0025396	0.0025396	0.03054378	0.146643	0.25142	0.11333	0.0154116	0.38361	0.0895857	0.6220686	0.4636246	66.36546	0.3402482	0.00841199	0.130758	0.648139	3.21269	0.218813	0.221732	0.22045	0.339006	0.6526124	0.9531977
113	470.282	-1070.586	1540.868	0.3328768	0.003147536	0.003147536	0.01983455	0.111472	0.273626	0.109625	0.0123341	0.423239	0.0697035	0.6327778	0.3736286	65.98922	0.3402482	0.00833726	0.130196	0.647101	3.21437	0.214706	0.21757	0.216541	0.351183	0.6526124	0.9696075
114	476.5834	-1065.049	1541.633	0.3750786	0.003806765	0.003806765	0.0006329197	0.109215	0.268086	0.107406	0.0179057	0.41467	0.0827186	0.6533672	0.3771881	67.06814	0.3402482	0.0132894	0.162909	0.70284	3.12096	0.243249	0.246495	0.262564	0.247692	0.6540001	0.9990322
115	482.2955	-1062.488	1544.784	0.3349688	0.004180651	0.004180651	-0.0009512053	0.0720098	0.212989	0.094227	0.0142258	0.540829	0.0657185	0.6549652	0.3771881	67.29926	0.3402482	0.00855577	0.131832	0.650115	3.2095	0.232121	0.235218	0.250089	0.282571	0.654014	1.001454
116	478.0507	-1067.652	1545.702	0.5236057	0.004181322	0.004181322	0.006340797	0.0954131	0.284444	0.128456	0.0193934	0.382702	0.0895914	0.6509647	0.3847476	67.38429	0.3402482	0.037842	0.267047	0.836713	2.8584	0.237224	0.240389	0.255586	0.266801	0.6573055	0.9903533
117	477.2802	-1068.138	1545.418	0.4921864	0.004451067	0.004451067	-0.001857486	0.103268	0.245644	0.110934	0.016748	0.463769	0.0596375	0.6495621	0.3847476	67.19569	0.4642244	0.0319488	0.246784	0.814499	2.90677	0.248005	0.251314	0.221755	0.278926	0.6477046	1.002868
118	473.4148	-1072.062	1545.477	0.462468	0.004455964	0.004455964	-0.001413942	0.0877846	0.261034	0.112876	0.0142369	0.394234	0.129834	0.6256561	0.3785129	66.92347	0.4642244	0.0266606	0.226709	0.790914	2.95572	0.241366	0.238726	0.254952	0.264956	0.6242422	1.002265
119	476.2794	-1069.381	1545.66	0.845229	0.004466787	0.004466787	-0.0009509288	0.0877846	0.261034	0.112876	0.0142369	0.394234	0.129834	0.6264139	0.3737507	66.81552	0.4642244	0.10514	0.424726	0.96874	2.50139	0.227691	0.232281	0.264819	0.27521	0.625463	1.00152
120	480.0026	-1067.947	1547.949	0.8340871	0.003230358	0.003230358	0.03165226	0.0844604	0.274164	0.107238	0.028418	0.378258	0.127462	0.6102318	0.3737507	67.29104	0.4642244	0.102789	0.420504	0.96597	2.51074	0.226435	0.236514	0.263358	0.273692	0.6418841	0.9506885
121	478.8618	-1069.153	1548.014	0.5814025	0.002872348	0.002872348	0.01259268	0.0844604	0.274164	0.107238	0.028418	0.378258	0.127462	0.6080781	0.449239	67.1497	0.4642244	0.0492964	0.301775	0.871526	2.7774	0.242665	0.236104	0.281357	0.239874	0.6206707	0.9797112
122	471.471	-1075.126	1546.597	0.5379706	0.002951411	0.002951411	0.001902012	0.0927565	0.198471	0.117772	0.0312094	0.415412	0.14438	0.6179244	0.4337213	67.22477	0.4642244	0.0406232	0.275983	0.846045	2.83735	0.246854	0.222917	0.286215	0.244015	0.6198264	0.9969314
123	474.603	-1069.921	1544.524	0.5334087	0.003452592	0.003452592	-0.01389966	0.0926277	0.199584	0.117608	0.031166	0.414835	0.144179	0.6413	0.4398159	67.19758	0.4642244	0.0397346	0.273167	0.843134	2.84396	0.246585	0.223763	0.285903	0.243749	0.6274004	1.022154
124	473.7917	-1071.161	1544.952	0.535774	0.00375577	0.00375577	-0.005230931	0.0896209	0.156597	0.113791	0.0301543	0.470338	0.139499	0.6423335	0.3782126	67.16964	0.4642244	0.0401947	0.27463	0.844649	2.84053	0.254185	0.249898	0.244655	0.251262	0.6371025	1.008211
125	474.6741	-1068.179	1542.853	0.5049502	0.003689507	0.003689507	0.02710191	0.0726845	0.162901	0.118371	0.0257649	0.475165	0.145114	0.6084441	0.3580922	67.39657	0.4642244	0.0343089	0.255135	0.823837	2.88672	0.247552	0.219997	0.292846	0.239606	0.635546	0.9573565
126	475.3429	-1067.945	1543.288	0.4885109	0.003605077	0.003605077	-0.01422875	0.0746924	0.164785	0.121641	0.00644049	0.488291	0.14415	0.6261112	0.3880585	66.61471	0.4642244	0.0312785	0.244349	0.811725	2.91265	0.243776	0.216641	0.303632	0.235951	0.6118824	1.023254
127	476.231	-1065.322	1541.553	0.4466251	0.003420341	0.003420341	0.01377039	0.0728684	0.160761	0.0916036	0.0062832	0.527854	0.14063	0.5981121	0.3744629	67.23648	0.4642244	0.023975	0.215651	0.77718	2.98319	0.222143	0.222838	0.312317	0.242701	0.6118824	0.977495
128	475.8401	-1066.36	1542.2	0.6478642	0.003178558	0.003178558	0.03505612	0.066815	0.147406	0.167067	0.00576124	0.484004	0.128947	0.5768263	0.4655866	66.72168	0.4642244	0.0631067	0.337856	0.903903	2.69513	0.226524	0.261901	0.255936	0.255638	0.6118824	0.9427077
129	473.0825	-1067.04	1540.123	0.5253845	0.003458818	0.003458818	0.07554719	0.0667912	0.147353	0.167007	0.00611528	0.483832	0.128901	0.5465255	0.46599	66.76165	0.4642244	0.0381837	0.268165	0.837895	2.85576	0.224555	0.259624	0.262406	0.253416	0.6220727	0.8785557
130	481.2487	-1064.103	1545.352	0.5250995	0.003466388	0.003466388	0.01537474	0.0490044	0.17838	0.153156	0.00740291	0.51745	0.0946073	0.5888175	0.4541707	67.04617	0.4642244	0.0381288	0.267986	0.837706	2.85618	0.233742	0.270245	0.273141	0.222872	0.6041922	0.9745532
131	482.2383	-1065.663	1547.901	0.3737792	0.00360662	0.00360662	0.01335697	0.0419862	0.188198	0.161586	0.00838081	0.500034	0.0998147	0.5888175	0.4876175	66.82366	0.4642244	0.0131205	0.161914	0.701273	3.12369	0.238102	0.256631	0.278237	0.22703	0.6021745	0.9778188
132	479.171	-1066.492	1545.663	0.373269	0.00323837	0.00323837	0.02828438	0.0615008	0.17389	0.167569	0.00869112	0.518549	0.0698006	0.6008759	0.4876175	66.99245	0.4642244	0.0130545	0.161524	0.700655	3.12477	0.222569	0.275189	0.290024	0.212219	0.6291603	0.9550442
133	475.8004	-1068.038	1543.838	0.4064247	0.003242147	0.003242147	0.03445475	0.0633051	0.178991	0.143147	0.0089461	0.533762	0.0718483	0.5987041	0.5052712	66.96486	0.4642244	0.0176521	0.186539	0.73814	3.05767	0.259474	0.259605	0.2736	0.207321	0.6331588	0.9455828
134	482.1133	-1064.401	1546.515	0.40772	0.004548011	0.004548011	0.0285944	0.0649541	0.157605	0.146876	0.00917913	0.547665	0.0737199	0.6009493	0.4783936	68.39088	0.4642244	0.0178437	0.187499	0.739501	3.05516	0.259474	0.259605	0.2736	0.207321	0.6295437	0.9545792
135	484.0367	-1063.13	1547.167	0.424111	0.004070097	0.004070097	0.02958727	0.0675873	0.163994	0.108527	0.013316	0.569867	0.0767083	0.6009493	0.481265	68.65703	0.4642244	0.0203409	0.199526	0.756107	3.02403	0.259474	0.259605	0.2736	0.207321	0.6305366	0.953076
136	479.2215	-1065.333	1544.555	0.5243346	0.004012361	0.004012361	-0.004485546	0.0682599	0.167474	0.109626	0.0140673	0.581957	0.0586159	0.6350221	0.4791801	68.51147	0.4642244	0.0379819	0.267505	0.837198	2.85731	0.28573	0.217961	0.282354	0.213954	0.6305366	1.007114
137	473.6771	-1069.926	1543.603	0.5486473	0.00436184	0.00436184	-0.009725033	0.0827524	0.20303	0.132901	0.0170539	0.445002	0.11926	0.6402616	0.4787012	68.14177	0.4642244	0.0427209	0.282493	0.852675	2.82211	0.296802	0.226407	0.254546	0.222245	0.6305366	1.015423
138	481.1448	-1064.068	1545.213	0.583373	0.004182561	0.004182561	-0.01494045	0.0810863	0.219077	0.130225	0.0167105	0.436042	0.116859	0.6410943	0.4695138	67.85537	0.4642244	0.0496978	0.302903	0.872593	2.77481	0.234058	0.241341	0.23428	0.290321	0.6261538	1.023861
139	481.8772	-1060.527	1542.404	0.5955422	0.004191349	0.004191349	-0.01998371	0.0810307	0.218927	0.130821	0.0166991	0.435743	0.116779	0.6156802	0.4707177	68.06242	0.4642244	0.05219	0.309785	0.879028	2.759	0.215768	0.247104	0.239874	0.297253	0.5956965	1.033547
140	484.3619	-1059.715	1544.077	0.5806473	0.004872047	0.004872047	0.0211213	0.0730658	0.280277	0.109753	0.015751	0.411004	0.110149	0.6307677	0.4052289	67.91602	0.4642244	0.0491426	0.301342	0.871115	2.7784	0.215768	0.247104	0.239874	0.297253	0.651889	0.9675999
141	481.2413	-1059.689	1540.931	0.8636442	0.004550418	0.004550418	0.02691546	0.0737152	0.273039	0.110728	0.0167319	0.414658	0.111128	0.6307677	0.3950731	68.09685	0.4642244	0.109012	0.431549	0.973142	2.4863	0.220268	0.231402	0.244877	0.303453	0.6576832	0.9590753
142	480.1816	-1063.324	1543.505	0.8642523	0.004306965	0.004306965	0.01246143	0.0430018	0.275529	0.134005	0.0168844	0.418438	0.112141	0.6454282	0.3832914	67.98253	0.4642244	0.109139	0.431771	0.973283	2.48581	0.227844	0.239361	0.218906	0.313889	0.6578897	0.9810585
143	474.9605	-1067.348	1542.308	0.8813806	0.003998386	0.003998386	-0.005387063	0.0546945	0.272515	0.132539	0.0154771	0.41386	0.110914	0.6582719	0.3707375	68.87655	0.4642244	0.112722	0.437946	0.977183	2.47215	0.219632	0.230734	0.247059	0.302576	0.6528849	1.008251
144	480.0696	-1066.242	1546.312	0.6187331	0.003992575	0.003992575	-0.001054763	0.0643736	0.253496	0.155994	0.0293218	0.397124	0.0996901	0.6582719	0.3739875	68.76888	0.4642244	0.0569933	0.322526	0.890583	2.7299	0.219632	0.230734	0.247059	0.302576	0.6572172	1.001605
145	479.6293	-1065.1	1544.729	0.7157458	0.004005709	0.004005709	0.01159455	0.0583541	0.293238	0.154123	0.02658	0.35999	0.107715	0.6728442	0.3725315	68.53026	0.4642244	0.0775543	0.370866	0.930566	2.62101	0.21768	0.237568	0.244864	0.299888	0.6844387	0.9830598
146	474.4183	-1069.072	1543.49	0.7508937	0.004091131	0.004091131	0.01563836	0.0682829	0.300425	0.0860476	0.0272314	0.368813	0.1492	0.6688004	0.3583425	68.70879	0.4642244	0.0850758	0.386586	0.942361	2.58598	0.227284	0.24805	0.243366	0.2813	0.6844387	0.9771516
147	476.8148	-1065.997	1542.812	0.8946161	0.004114447	0.004114447	0.05611157	0.0688423	0.302887	0.0785594	0.0274545	0.371835	0.150422	0.6712274	0.3626783	68.79483	0.5335381	0.115477	0.442612	0.98008	2.46183	0.224289	0.24478	0.240159	0.290773	0.727339	0.9228536
148	484.2203	-1060.041	1544.261	0.8977282	0.00384382	0.00384382	0.05611157	0.0633534	0.32642	0.0991148	0.0223797	0.364717	0.124015	0.6712274	0.4148384	70.10906	0.5335381	0.116124	0.443696	0.980747	2.45943	0.226657	0.248269	0.23123	0.293843	0.727339	0.9228536
149	484.7664	-1058.264	1543.03	0.9348945	0.004163268	0.004163268	0.04537239	0.0825658	0.325025	0.130078	0.0157244	0.323121	0.123485	0.6714346	0.4351602	69.41484	0.5335381	0.123787	0.456268	0.988315	2.43163	0.226657	0.248269	0.23123	0.293843	0.7168069	0.9367021
150	484.1068	-1057.719	1541.826	0.9381084	0.004496086	0.004496086	0.04947015	0.0827696	0.325828	0.130399	0.013294	0.323919	0.12379	0.65875	0.4351602	68.28705	0.5335381	0.124445	0.457324	0.988937	2.42929	0.226657	0.248269	0.23123	0.293843	0.7082201	0.9301486
151	484.5436	-1059.2	1543.743	0.9415018	0.004462732	0.004462732	0.0397499	0.0825421	0.324932	0.139521	0.0123502	0.323029	0.117626	0.6389852	0.4463859	68.39283	0.5335381	0.125139	0.458434	0.989588	2.42684	0.210508	0.301829	0.214755	0.272908	0.6787351	0.9414353
152	490.3992	-1052.867	1543.266	1.023898	0.004462732	0.004462732	0.04175087	0.0618876	0.243624	0.104609	0.00524749	0.49644	0.0881922	0.6297589	0.4609951	68.43509	0.5934435	0.141697	0.483819	1.00385	2.37063	0.23588	0.223442	0.240639	0.300039	0.6715098	0.9378254
153	489.7871	-1055.817	1545.604	1.088986	0.004521321	0.004521321	0.04050332	0.0628	0.247216	0.106151	0.00239314	0.503759	0.0776813	0.6297589	0.4911452	68.55319	0.5934435	0.154359	0.501956	1.01331	2.33037	0.243938	0.241097	0.229195	0.28577	0.6702622	0.9395709
154	485.2076	-1059.254	1544.462	0.7763705	0.003430573	0.003430573	0.01026374	0.0638613	0.251394	0.0910441	0.00243359	0.512273	0.0789942	0.638394	0.4997424	68.92426	0.6056146	0.0905216	0.397444	0.950186	2.56185	0.243938	0.241097	0.229195	0.28577	0.6486577	0.984177
