Iteration	Posterior	Likelihood	Prior	alpha_seq	branch_rates	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	omega	origin_time	p_inv	rates_seq[1]	rates_seq[2]	rates_seq[3]	rates_seq[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
81	1051.519	-639.4213	1690.941	1.553853	0.0008756181	0.0008756181	0.03811139	0.0722983	0.315612	0.13891	0.132658	0.284102	0.0564201	0.3362658	0.7929342	69.54479	0.6133864	0.233523	0.597282	1.05343	2.11576	0.23991	0.203161	0.247767	0.309162	0.3743772	0.8982005
82	1050.288	-640.6112	1690.899	2.459559	0.001028224	0.001028224	0.02102127	0.0610063	0.358704	0.166738	0.126778	0.239729	0.0470443	0.3510208	0.7917474	68.9976	0.6133864	0.342589	0.696406	1.07815	1.88285	0.199571	0.217918	0.250893	0.331618	0.372042	0.9434976
83	1047.912	-642.4264	1690.338	3.148711	0.000997054	0.000997054	0.02282425	0.078695	0.240598	0.215084	0.131957	0.309238	0.0244283	0.3510208	0.8232349	68.09231	0.6133864	0.400449	0.739443	1.08316	1.77695	0.199571	0.217918	0.250893	0.331618	0.373845	0.9389473
84	1053.246	-636.4544	1689.7	3.016394	0.0009940847	0.0009940847	-0.001968882	0.0570736	0.207991	0.144694	0.0874467	0.477623	0.0251723	0.3610099	0.7762588	69.14119	0.5994255	0.390526	0.732432	1.0826	1.79445	0.183241	0.222674	0.293479	0.300607	0.359041	1.005484
85	1050.023	-637.0009	1687.024	4.705702	0.0009956947	0.0009956947	-0.01171553	0.0538016	0.222186	0.0700236	0.0868941	0.540204	0.0268903	0.3647955	0.8141201	69.23729	0.5451631	0.489376	0.796549	1.08377	1.6303	0.191279	0.220482	0.29059	0.297649	0.35308	1.033181
86	1046.597	-639.1221	1685.719	5.550004	0.001257184	0.001257184	0.03621005	0.0697964	0.215	0.0823671	0.0840837	0.522732	0.0260206	0.3634721	0.8120623	69.81108	0.5451631	0.523433	0.816049	1.08224	1.57828	0.216899	0.202162	0.251021	0.329918	0.3996822	0.9094029
87	1042.646	-639.3882	1682.034	5.383621	0.0006646014	0.0006646014	-0.005593234	0.0714513	0.220098	0.08432	0.0632569	0.535126	0.0257475	0.3984765	0.7950055	70.61702	0.5451631	0.51727	0.812607	1.08258	1.58754	0.199982	0.215228	0.280605	0.304185	0.3928833	1.014236
88	1045.933	-636.7719	1682.705	5.485333	0.0006607871	0.0006607871	0.007605946	0.102174	0.268413	0.10283	0.0434376	0.451747	0.0313995	0.3841985	0.7700041	69.86406	0.5451631	0.521066	0.814732	1.08237	1.58183	0.205144	0.220785	0.262034	0.312038	0.3918044	0.9805874
89	1043.608	-640.3538	1683.962	3.79223	0.0005498735	0.0005498735	0.01208973	0.0924089	0.23907	0.106211	0.0478336	0.466601	0.047875	0.3827979	0.7986559	69.46548	0.5150804	0.442571	0.767703	1.08437	1.70535	0.208552	0.20784	0.266387	0.317221	0.3948876	0.9693844
90	1042.263	-641.13	1683.393	3.629638	0.0005498735	0.0005498735	-0.0001406281	0.0640599	0.253715	0.112717	0.0507636	0.495183	0.0235618	0.3827979	0.8278548	69.53372	0.5150804	0.432782	0.761342	1.08425	1.72163	0.235011	0.216951	0.250151	0.297887	0.3826573	1.000368
91	1045.865	-639.1742	1685.039	2.712354	0.0009053082	0.0009053082	0.004468164	0.0707505	0.175771	0.124489	0.0560655	0.546901	0.0260226	0.3827979	0.8278548	69.51661	0.6394511	0.365708	0.714246	1.08067	1.83937	0.249114	0.22997	0.265163	0.255752	0.3872661	0.9884623
92	1042.842	-640.9859	1683.828	2.7553	0.001046727	0.001046727	0.01173505	0.122465	0.204485	0.144826	0.0652245	0.427465	0.0355347	0.3766742	0.8448928	69.49056	0.6394511	0.369399	0.717012	1.08101	1.83258	0.198408	0.268364	0.27143	0.261797	0.3884093	0.9697869
93	1038.355	-647.0536	1685.409	2.891758	0.0008629369	0.0008629369	0.01009916	0.110925	0.185218	0.13118	0.160269	0.387187	0.0252212	0.3782157	0.8451612	69.14286	0.6321125	0.380711	0.725353	1.08193	1.81201	0.233796	0.262701	0.247231	0.256272	0.3883149	0.9739924
94	1039.398	-648.8638	1688.262	3.273085	0.0005257513	0.0005257513	0.01828506	0.0743266	0.191951	0.135949	0.128317	0.454117	0.0153395	0.3782157	0.8451612	68.51057	0.6321125	0.409344	0.745609	1.08357	1.76148	0.221514	0.2489	0.279658	0.249928	0.3965008	0.9538839
95	1038.847	-646.779	1685.626	3.447558	0.0007673477	0.0007673477	0.0204729	0.059065	0.188485	0.165025	0.125999	0.445916	0.0155108	0.3763824	0.8607252	68.46532	0.4008512	0.421173	0.75364	1.08398	1.7412	0.197072	0.221437	0.277453	0.304038	0.3968553	0.9484122
96	1038.515	-648.2293	1686.744	2.137497	0.0008405155	0.0008405155	0.02499746	0.060858	0.188126	0.16471	0.125759	0.445066	0.0154812	0.3963889	0.8631144	68.30971	0.7699495	0.309153	0.668881	1.07308	1.94889	0.202035	0.227013	0.259258	0.311694	0.4213863	0.940678
97	1040.039	-647.8219	1687.86	2.474051	0.0008562437	0.0008562437	-0.002676708	0.0488665	0.151057	0.137035	0.121197	0.533596	0.00824766	0.4078494	0.6570799	67.60751	0.7699495	0.343983	0.697508	1.07833	1.88018	0.202035	0.227013	0.259258	0.311694	0.4051727	1.006606
98	1035.228	-650.9053	1686.133	2.469895	0.0008408081	0.0008408081	0.03164525	0.0441105	0.136355	0.0812822	0.125412	0.607135	0.00570509	0.4070916	0.6858858	67.91261	0.7699495	0.343584	0.697193	1.07828	1.88095	0.186007	0.230891	0.263686	0.319416	0.4387369	0.9278719
99	1037.982	-646.7917	1684.774	2.482874	0.0008897728	0.0008897728	0.02459852	0.0455704	0.168793	0.0839723	0.0686251	0.627228	0.00581094	0.4155748	0.6882351	67.62262	0.5391676	0.344827	0.698173	1.07843	1.87857	0.204935	0.230032	0.290519	0.274513	0.4401733	0.9441163
100	1036.648	-653.4531	1690.101	2.486813	0.0008596463	0.0008596463	0.01938372	0.0349882	0.122864	0.104663	0.0437769	0.68734	0.00636785	0.4207896	0.7195395	67.55945	0.4037312	0.345203	0.698469	1.07848	1.87785	0.254126	0.246695	0.243586	0.255593	0.4401733	0.9559634
101	1035.873	-652.9032	1688.777	2.504045	0.0008596463	0.0008596463	0.03156513	0.0506288	0.160793	0.15145	0.0633463	0.564317	0.0094651	0.415935	0.6736084	67.65889	0.4037312	0.34684	0.699755	1.07867	1.87473	0.260717	0.253093	0.246701	0.239489	0.4475002	0.9294634
102	1035.134	-652.627	1687.761	1.448798	0.0008199291	0.0008199291	-0.001763693	0.0392592	0.237826	0.229973	0.0491208	0.43759	0.00623106	0.4171263	0.647497	67.36987	0.4823011	0.217303	0.579806	1.04727	2.15562	0.257675	0.259251	0.237757	0.245317	0.4153626	1.004246
103	1038.694	-650.4929	1689.187	0.9442225	0.0008235478	0.0008235478	0.002456498	0.046334	0.280683	0.158788	0.0810894	0.425751	0.00735393	0.4126708	0.6493707	66.38125	0.4823011	0.125695	0.45932	0.990106	2.42488	0.194778	0.261171	0.296917	0.247133	0.4151273	0.9940825
104	1037.217	-648.4599	1685.677	0.8873017	0.0007503896	0.0007503896	0.05538839	0.0462824	0.280371	0.158611	0.0809991	0.425277	0.00845903	0.4126708	0.8413895	66.20509	0.4823011	0.113956	0.440045	0.978491	2.46751	0.215913	0.215271	0.302481	0.266335	0.4680592	0.8816637
105	1040.575	-644.1903	1684.765	0.9528928	0.0007518613	0.0007518613	0.0604642	0.0464017	0.281094	0.15902	0.0812079	0.423796	0.00848083	0.4092528	0.8453764	65.96716	0.2381554	0.127462	0.46212	0.991734	2.41868	0.229084	0.228403	0.259931	0.282582	0.469717	0.8712753
106	1037.031	-648.1209	1685.152	0.9961394	0.0006877517	0.0006877517	0.04562811	0.0491785	0.267231	0.151178	0.105166	0.419185	0.00806257	0.4248098	0.9276932	64.93505	0.454572	0.136183	0.475588	0.999357	2.38887	0.24597	0.245239	0.205379	0.303411	0.4704379	0.9030093
107	1037.199	-648.2784	1685.477	1.04416	0.0007101407	0.0007101407	0.07288387	0.112647	0.313133	0.177146	0.125391	0.262235	0.00944749	0.4049367	0.8960897	65.7595	0.454572	0.14568	0.489634	1.00695	2.35774	0.215882	0.271902	0.245919	0.266297	0.4778205	0.847466
108	1043.502	-643.1926	1686.694	0.8613722	0.0007210179	0.0007210179	0.03427519	0.105407	0.224441	0.16576	0.0945941	0.400957	0.00884028	0.4296591	0.8960897	66.28792	0.416345	0.108535	0.430717	0.97261	2.48814	0.179882	0.22656	0.289573	0.303985	0.4639343	0.9261206
109	1041.971	-644.2947	1686.265	0.9850745	0.0006933954	0.0006933954	0.03258998	0.109248	0.232619	0.1718	0.0624374	0.415567	0.0083294	0.4277231	0.8960897	66.09674	0.416345	0.133966	0.472219	0.997482	2.39633	0.21729	0.195353	0.265731	0.321626	0.4603131	0.9292004
110	1046.492	-648.0107	1694.503	1.06333	0.0007399954	0.0007399954	0.03760075	0.119511	0.220496	0.162846	0.0591835	0.430068	0.00789531	0.4256835	0.8960897	66.07961	0.416345	0.149414	0.494993	1.00975	2.34584	0.205325	0.184596	0.306165	0.303915	0.4632842	0.9188387
111	1046.614	-645.4348	1692.049	0.6646948	0.0007707956	0.0007707956	0.05544808	0.119519	0.22051	0.162857	0.0595485	0.430095	0.00747052	0.4026503	0.7956979	65.27914	0.6807174	0.066669	0.346385	0.911048	2.6759	0.177026	0.199553	0.330973	0.292448	0.4580984	0.8789603
112	1049.017	-645.8691	1694.887	0.6028788	0.0007707956	0.0007707956	0.05638135	0.116806	0.219133	0.161839	0.0677932	0.427408	0.00702002	0.4017171	0.8165207	65.24887	0.6807174	0.0537024	0.313869	0.882781	2.74965	0.199287	0.224647	0.246843	0.329223	0.4580984	0.8769231
113	1052.861	-643.7781	1696.639	0.8641711	0.0007707956	0.0007707956	0.0450133	0.119614	0.200362	0.16573	0.0694228	0.437682	0.00718877	0.4049526	0.8142911	65.26441	0.6807174	0.109122	0.431742	0.973264	2.48587	0.201447	0.224041	0.246177	0.328335	0.4499659	0.8999629
114	1053.905	-642.0818	1695.987	1.740964	0.001038774	0.001038774	0.05385504	0.106454	0.157078	0.156808	0.125394	0.446699	0.00756776	0.410599	0.8747659	64.50669	0.6807174	0.260263	0.624301	1.06192	2.05352	0.199056	0.233252	0.243255	0.324437	0.464454	0.8840466
115	1048.609	-645.8128	1694.421	1.54104	0.00106338	0.00106338	0.01506396	0.100828	0.148777	0.202653	0.118768	0.423094	0.0058801	0.4233637	0.830143	65.27913	0.6807174	0.231593	0.595248	1.05274	2.12042	0.199056	0.233252	0.243255	0.324437	0.4384276	0.965641
116	1048.025	-641.2643	1689.289	1.955243	0.001065045	0.001065045	0.02694608	0.0702216	0.11367	0.144249	0.0907417	0.576625	0.00449255	0.4181859	0.830143	64.62383	0.6807174	0.287873	0.650168	1.06883	1.99313	0.199056	0.233252	0.243255	0.324437	0.4451319	0.939465
117	1045.935	-641.5053	1687.441	1.591406	0.0008667202	0.0008667202	0.02694608	0.0478931	0.0923012	0.117132	0.0736832	0.664579	0.00441162	0.4181859	0.9318553	65.78106	0.6807174	0.239104	0.603096	1.05537	2.10243	0.24525	0.224414	0.274665	0.255671	0.4451319	0.939465
118	1047.584	-642.1699	1689.754	1.134487	0.001157559	0.001157559	-0.008776414	0.074955	0.144456	0.183317	0.0785031	0.507486	0.0112829	0.4516936	0.7509692	65.26737	0.6807174	0.16298	0.513752	1.01914	2.30412	0.240127	0.240616	0.268927	0.25033	0.4429172	1.019815
119	1051.382	-640.2742	1691.656	1.061932	0.001159403	0.001159403	-0.009695631	0.050722	0.0977532	0.124051	0.053123	0.665072	0.00927957	0.4623019	0.7509692	65.53764	0.6807174	0.149143	0.494607	1.00955	2.3467	0.20307	0.247957	0.291005	0.257967	0.4526063	1.021422
120	1051.096	-640.4396	1691.535	1.059724	0.001159403	0.001159403	-0.009439963	0.0821682	0.158357	0.202088	0.0860578	0.463412	0.00791728	0.4814603	0.6853919	66.07255	0.6807174	0.148714	0.493995	1.00923	2.34806	0.180236	0.257622	0.258283	0.30386	0.4720203	1.019999
121	1050.018	-645.0898	1695.108	1.041507	0.001159589	0.001159589	0.005744821	0.0680701	0.103283	0.220494	0.093896	0.505619	0.00863839	0.4944098	0.7002527	65.55244	0.6807174	0.145161	0.488882	1.00655	2.35941	0.230038	0.210011	0.312247	0.247704	0.5001547	0.9885139
122	1053.395	-644.3683	1697.763	1.107914	0.001194439	0.001194439	0.01917111	0.0646683	0.13757	0.209475	0.093091	0.480351	0.0148452	0.4724371	0.7002527	65.09656	0.7136976	0.157969	0.506947	1.01581	2.31928	0.241899	0.220839	0.276785	0.260476	0.4916082	0.9610033
123	1051.126	-643.6144	1694.74	2.596861	0.001235483	0.001235483	-0.01479088	0.0634235	0.134922	0.205442	0.10958	0.471105	0.0155277	0.5071632	0.6712144	65.00519	0.7136976	0.355452	0.706444	1.07965	1.85846	0.247353	0.203271	0.283026	0.26635	0.4923724	1.03004
124	1049.834	-642.3543	1692.189	3.735962	0.001229631	0.001229631	-0.01302203	0.0620298	0.131957	0.227315	0.107172	0.456339	0.0151865	0.5055466	0.6656181	65.05584	0.7136976	0.439242	0.765553	1.08434	1.71086	0.224603	0.225238	0.28343	0.266729	0.4925246	1.026439
125	1048.122	-645.3768	1693.498	2.475098	0.001240399	0.001240399	-0.01051525	0.0575246	0.120411	0.293183	0.0977947	0.416411	0.0146753	0.50504	0.6656181	64.6858	0.7136976	0.344083	0.697587	1.07834	1.87999	0.218203	0.23209	0.290577	0.259129	0.4945247	1.021263
126	1050.621	-645.7306	1696.352	2.180646	0.00126514	0.00126514	0.006376674	0.0548646	0.161084	0.279627	0.0932727	0.397156	0.0139967	0.4881481	0.8229913	65.03453	0.6584257	0.313925	0.672944	1.07392	1.93921	0.21925	0.228408	0.291971	0.260372	0.4945247	0.9871055
127	1053.39	-644.5044	1697.894	2.779599	0.001327929	0.001327929	0.02161381	0.0549517	0.161339	0.28007	0.0934207	0.397786	0.0124313	0.4883668	0.8229913	64.78235	0.6584257	0.371458	0.718546	1.08119	1.82881	0.21925	0.228408	0.291971	0.260372	0.5099806	0.9576184
128	1048.283	-649.0114	1697.294	2.536884	0.001448023	0.001448023	0.004714064	0.0564281	0.22267	0.287595	0.0959307	0.32461	0.0127653	0.4991861	0.5898041	65.17073	0.6584257	0.349926	0.702167	1.07903	1.86887	0.166242	0.221865	0.283607	0.328287	0.5039002	0.9906448
129	1049.88	-647.543	1697.423	1.760774	0.001687991	0.001687991	0.009619188	0.041855	0.0825062	0.107109	0.0552972	0.705758	0.0074753	0.4998264	0.5898041	64.82016	0.6584257	0.262944	0.626898	1.06266	2.04749	0.254153	0.210297	0.224379	0.311171	0.5094456	0.9811183
130	1049.397	-649.1841	1698.581	1.690432	0.001681857	0.001681857	0.03142464	0.019982	0.0830732	0.107845	0.0710428	0.710607	0.00745055	0.4827971	0.7077026	64.52952	0.7970259	0.253299	0.617463	1.05989	2.06935	0.243122	0.244572	0.214641	0.297665	0.5142217	0.9388889
131	1051.284	-647.7467	1699.031	1.637721	0.001563187	0.001563187	0.03449759	0.0187552	0.150797	0.0772929	0.0791819	0.666979	0.00699312	0.4838387	0.6975686	64.76012	0.7970259	0.245835	0.609983	1.05758	2.0866	0.228142	0.244327	0.229521	0.29801	0.5183363	0.9334455
132	1051.443	-645.2644	1696.707	2.126157	0.0009065118	0.0009065118	0.02948192	0.0295982	0.192896	0.0767573	0.101287	0.589153	0.0103076	0.4687571	0.6987123	65.30258	0.7970259	0.307883	0.667792	1.07285	1.95148	0.234813	0.196876	0.265491	0.302819	0.498239	0.9408278
133	1050.053	-646.2652	1696.318	2.462523	0.0009937504	0.0009937504	0.009102987	0.0418594	0.24154	0.078391	0.103443	0.523728	0.0110377	0.4904655	0.782452	65.06769	0.653299	0.342874	0.696632	1.07819	1.8823	0.221362	0.268023	0.260196	0.250419	0.4995685	0.9817783
134	1053.489	-643.4092	1696.898	2.460049	0.0009617461	0.0009617461	-0.007153243	0.0411266	0.206782	0.0822386	0.108521	0.549434	0.0118981	0.4904655	0.756765	64.84936	0.653299	0.342636	0.696443	1.07816	1.88276	0.198971	0.240913	0.257775	0.302341	0.4833123	1.0148
135	1048.826	-644.3786	1693.205	3.14192	0.0009569115	0.0009569115	-0.007095315	0.0436537	0.226379	0.0876768	0.118805	0.510461	0.0130256	0.4904076	0.82298	65.22857	0.653299	0.399951	0.739095	1.08313	1.77782	0.23134	0.270008	0.242295	0.256358	0.4833123	1.014681
136	1047.18	-643.7439	1690.924	3.271036	0.0009569115	0.0009569115	-0.01881331	0.0511382	0.218742	0.0892493	0.107995	0.519616	0.0132592	0.5005115	0.7857659	64.74785	0.653299	0.4092	0.74551	1.08356	1.76173	0.251159	0.207466	0.263053	0.278321	0.4816982	1.039056
137	1042.106	-645.4313	1687.537	3.277836	0.0008209233	0.0008209233	0.08271154	0.0547517	0.234199	0.0955558	0.115626	0.490011	0.00985654	0.5012996	0.7942625	65.1288	0.7070276	0.409676	0.745837	1.08358	1.76091	0.237499	0.241595	0.257721	0.263184	0.5840111	0.8583733
138	1037.073	-649.8804	1686.953	3.554312	0.0007842387	0.0007842387	0.07463874	0.0613503	0.262424	0.112835	0.129561	0.422785	0.0110444	0.5093724	0.8213068	64.75271	0.7070276	0.428066	0.758234	1.08416	1.72954	0.235905	0.239973	0.255991	0.268131	0.5840111	0.8721964
139	1036.018	-648.7012	1684.719	3.640871	0.0007597377	0.0007597377	0.08185832	0.0580171	0.299164	0.109286	0.122522	0.399815	0.0111964	0.4988183	0.8213068	65.76918	0.7070276	0.433475	0.761796	1.08426	1.72047	0.209662	0.237886	0.253765	0.298687	0.5806767	0.8590294
140	1044.25	-649.0352	1693.285	2.636177	0.0007468817	0.0007468817	0.08872988	0.0582615	0.303272	0.1003	0.124204	0.405305	0.00865752	0.4919468	0.7947042	65.94722	0.7070276	0.358999	0.709162	1.08002	1.85182	0.209662	0.237886	0.253765	0.298687	0.5806767	0.8471957
141	1040.61	-652.5257	1693.136	1.884197	0.0007922329	0.0007922329	-0.007950851	0.0577863	0.300799	0.0985894	0.131551	0.401999	0.0092746	0.4895722	0.787689	65.98236	0.5031081	0.279048	0.642106	1.0668	2.01204	0.203646	0.195205	0.317539	0.28361	0.4816213	1.016509
142	1034.35	-656.6499	1691	1.357193	0.0007715343	0.0007715343	-0.01524305	0.0625318	0.325501	0.106686	0.142355	0.352891	0.0100362	0.4955619	0.7911618	64.95058	0.5031081	0.202395	0.562921	1.0408	2.19388	0.226978	0.21757	0.244117	0.311335	0.4803188	1.031735
143	1039.22	-654.4054	1693.625	1.244905	0.0007901442	0.0007901442	-0.01622526	0.0715184	0.260441	0.0901443	0.162813	0.403605	0.0114786	0.4962063	0.7483595	66.09301	0.5031081	0.183096	0.539743	1.03112	2.24604	0.232773	0.226558	0.2177	0.322969	0.4799811	1.033804
144	1035.841	-656.5248	1692.366	1.705843	0.0009123957	0.0009123957	0.0242013	0.0526808	0.167837	0.141042	0.179171	0.444158	0.015111	0.4851223	0.7376142	65.35422	0.5031081	0.255442	0.619582	1.06053	2.06445	0.187299	0.2041	0.317645	0.290955	0.5093236	0.9524834
145	1034.534	-658.5242	1693.058	2.32397	0.0009874696	0.0009874696	0.02595469	0.0682186	0.226797	0.131243	0.242113	0.311209	0.0204195	0.4851223	0.6718382	64.5995	0.5031081	0.329106	0.685565	1.07632	1.90901	0.184176	0.204885	0.318866	0.292074	0.5110769	0.9492157
146	1037.925	-652.2275	1690.152	2.300248	0.001068431	0.001068431	0.008751076	0.0407447	0.228644	0.135257	0.253585	0.320726	0.0210439	0.5136398	0.6528938	64.68913	0.5031081	0.326662	0.683563	1.07596	1.91381	0.232312	0.208331	0.290123	0.269234	0.5223909	0.983248
147	1043.739	-647.3844	1691.124	2.304138	0.001086045	0.001086045	0.005892387	0.0229841	0.259141	0.183559	0.146959	0.363506	0.0238508	0.5489288	0.6489121	65.36909	0.5031081	0.327064	0.683894	1.07602	1.91302	0.174572	0.261971	0.290715	0.272742	0.5548212	0.9893797
148	1036.319	-652.5027	1688.822	1.701619	0.001117105	0.001117105	0.05500789	0.0250541	0.28248	0.200091	0.144481	0.33309	0.0148045	0.5166662	0.6496238	65.2679	0.5031081	0.254856	0.619004	1.06035	2.06579	0.192118	0.220197	0.319934	0.267751	0.5716741	0.9037775
149	1043.651	-645.0241	1688.676	3.036516	0.001111789	0.001111789	0.07146392	0.028334	0.197343	0.132169	0.11556	0.514171	0.0124226	0.5020501	0.6518941	65.95326	0.6637783	0.392067	0.73353	1.08269	1.79171	0.215878	0.223385	0.324567	0.236169	0.573514	0.8753929
150	1043.065	-644.9958	1688.061	3.552373	0.001115446	0.001115446	0.048965	0.028334	0.197343	0.132169	0.11556	0.514171	0.0124226	0.524549	0.631777	66.24003	0.6637783	0.427943	0.758153	1.08415	1.72975	0.200904	0.207891	0.302054	0.289152	0.573514	0.9146228
151	1042.261	-650.8431	1693.104	2.569444	0.001090796	0.001090796	0.048965	0.0326941	0.197526	0.129808	0.115667	0.514646	0.00965957	0.524549	0.6042296	66.50177	0.6637783	0.352943	0.704509	1.07937	1.86317	0.225929	0.233786	0.215115	0.325169	0.573514	0.9146228
152	1035.574	-651.9739	1687.548	3.045825	0.000858336	0.000858336	0.05510888	0.0328745	0.21241	0.085919	0.100853	0.553427	0.0145164	0.5156787	0.5791354	66.98579	0.6637783	0.392776	0.734034	1.08273	1.79046	0.23958	0.187492	0.228112	0.344816	0.5707876	0.9034512
153	1040.404	-649.3568	1689.761	3.054253	0.0008635028	0.0008635028	0.0368455	0.0271207	0.285442	0.0990108	0.0881383	0.483655	0.0166329	0.5263172	0.8181913	67.18433	0.6637783	0.393416	0.734488	1.08277	1.78932	0.255385	0.199861	0.243162	0.301592	0.5631627	0.934574
154	1050.468	-645.1264	1695.594	3.054253	0.0009011056	0.0009011056	0.02086076	0.030055	0.23458	0.109723	0.0889165	0.518293	0.0184325	0.5364131	0.8181235	66.67278	0.6823328	0.393416	0.734488	1.08277	1.78932	0.214677	0.224428	0.312009	0.248886	0.5572738	0.9625664
155	1055.164	-642.1537	1697.318	1.876722	0.0009497362	0.0009497362	0.03991282	0.0345687	0.189758	0.126202	0.0846178	0.543653	0.0212007	0.518742	0.8425806	66.23224	0.6823328	0.278101	0.64123	1.06657	2.01409	0.214677	0.224428	0.312009	0.248886	0.5586548	0.9285555
156	1055.474	-643.9046	1699.378	1.492824	0.001241111	0.001241111	0.1021651	0.0534611	0.26978	0.110108	0.0738273	0.474326	0.0184972	0.5025685	0.8464438	65.87254	0.6823328	0.224212	0.587358	1.05	2.13843	0.214677	0.224428	0.312009	0.248886	0.6047336	0.8310576
157	1050.901	-644.3655	1695.266	0.9791207	0.001247089	0.001247089	0.007200496	0.054137	0.273191	0.111501	0.0698388	0.480323	0.0110096	0.6342678	0.8464438	66.3926	0.6823328	0.132769	0.470385	0.996452	2.40039	0.214254	0.18386	0.311393	0.290493	0.6414683	0.988775
158	1047.3	-645.3424	1692.642	1.268733	0.001100996	0.001100996	0.01368352	0.0546274	0.275666	0.112511	0.0622469	0.484675	0.0102746	0.6529901	0.8491741	66.18137	0.6823328	0.187288	0.544914	1.03337	2.23443	0.2288	0.220747	0.284452	0.266	0.6666736	0.9794749
159	1040.675	-647.7806	1688.455	0.9013936	0.00111675	0.00111675	-0.003881562	0.0597524	0.301528	0.120989	0.0680867	0.438405	0.0112385	0.6516525	0.8462025	66.20502	0.6945039	0.116884	0.444966	0.981525	2.45662	0.229437	0.221362	0.285244	0.263957	0.647771	1.005992
160	1047.282	-651.4286	1698.71	0.90222	0.001110262	0.001110262	-0.003028283	0.063626	0.191194	0.217495	0.0691382	0.445176	0.0133703	0.6516525	0.8200018	65.61111	0.6945039	0.117055	0.445251	0.9817	2.45599	0.19977	0.232342	0.302342	0.265547	0.6486242	1.004669
161	1051.639	-649.3483	1700.988	0.8914619	0.0009836351	0.0009836351	-0.008745182	0.0642416	0.193044	0.219599	0.0601317	0.449483	0.0134996	0.6573694	0.6908724	65.73133	0.6945039	0.114822	0.441508	0.979399	2.46427	0.19977	0.232342	0.302342	0.265547	0.6486242	1.013483
162	1048.9	-644.5656	1693.466	1.067976	0.0009798397	0.0009798397	0.0005156394	0.0705728	0.248536	0.194399	0.0542488	0.420293	0.0119504	0.6323869	0.6907967	64.72842	0.6945039	0.150314	0.496272	1.01041	2.343	0.200422	0.229834	0.303329	0.266414	0.6329025	0.9991853
163	1048.869	-650.4847	1699.354	1.538878	0.0009986504	0.0009986504	0.04129196	0.0682975	0.227421	0.188131	0.0978423	0.406743	0.0115652	0.5694389	0.6666231	65.13223	0.6945039	0.231266	0.594902	1.05263	2.12121	0.200422	0.229834	0.303329	0.266414	0.6107308	0.9323893
164	1052.069	-641.3142	1693.383	1.50973	0.001032716	0.001032716	-0.02899103	0.0709126	0.270242	0.142874	0.101589	0.402376	0.012008	0.5694389	0.6666231	64.89085	0.6945039	0.226822	0.590168	1.05099	2.13202	0.200593	0.218033	0.287754	0.29362	0.5404478	1.053643
165	1055.022	-641.3074	1696.33	2.446387	0.001037791	0.001037791	-0.03112152	0.0707103	0.269471	0.142466	0.104151	0.401228	0.0119737	0.5694389	0.6814708	65.23683	0.6945039	0.341314	0.695395	1.07799	1.8853	0.195954	0.207998	0.309219	0.286829	0.5383174	1.057813
166	1057.106	-640.931	1698.037	3.054319	0.001570672	0.001570672	0.01395339	0.0698724	0.266743	0.141024	0.103097	0.397167	0.0220966	0.5694389	0.6967613	64.58412	0.7416071	0.393421	0.734492	1.08277	1.78932	0.208229	0.221027	0.265948	0.304796	0.5833923	0.9760823
167	1057.438	-641.0391	1698.478	3.054319	0.001373959	0.001373959	0.002958164	0.0790067	0.170886	0.15946	0.116575	0.449088	0.0249853	0.5694389	0.6978341	64.61188	0.7416071	0.393421	0.734492	1.08277	1.78932	0.2269	0.215815	0.259676	0.297609	0.572397	0.994832
168	1052.736	-642.8866	1695.622	2.870854	0.001380697	0.001380697	-0.01418913	0.0897618	0.1664	0.155274	0.131855	0.437299	0.0194104	0.5823494	0.6763129	64.60628	0.7416071	0.379018	0.724117	1.0818	1.81507	0.23239	0.220146	0.264887	0.282577	0.5681602	1.024974
169	1053.815	-642.2741	1696.089	2.816673	0.001321244	0.001321244	0.0003439161	0.0826337	0.111761	0.142944	0.121384	0.523408	0.017869	0.5823494	0.6751506	65.53152	0.7416071	0.374563	0.720844	1.08145	1.82315	0.205804	0.247274	0.241314	0.305608	0.5826933	0.9994098
170	1056.632	-642.656	1699.288	2.154679	0.001305019	0.001305019	0.007401856	0.0987279	0.137476	0.125191	0.106309	0.511019	0.0212769	0.5727999	0.6687086	64.73129	0.7416071	0.311065	0.670515	1.07342	1.945	0.205804	0.247274	0.241314	0.305608	0.5802017	0.9872426
171	1047.555	-647.6856	1695.241	2.08169	0.001313948	0.001313948	0.07487167	0.108868	0.151596	0.0667364	0.117227	0.532109	0.0234622	0.5049427	0.6810215	64.91351	0.438672	0.302835	0.663429	1.07191	1.96183	0.190091	0.252166	0.246088	0.311655	0.5798143	0.8708696
172	1047.565	-647.4265	1694.991	2.179176	0.001323	0.001323	0.07743731	0.136981	0.190742	0.0839695	0.147499	0.411288	0.0295208	0.5049427	0.6653195	65.43982	0.3662245	0.313764	0.672808	1.07389	1.93954	0.224903	0.238362	0.242141	0.294594	0.58238	0.867033
