"","Lineage code","Ancestor code","Start date","End date","Species in lineage"
"412","F69229","F68662",48.9608029212382,47.8460234767757,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"413","F11007","F10539",25.3117837405545,25.2226392953471,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"414","F57741","N137",44.5,44.1653965178762,"Morozovelloides bandyi-Morozovelloides coronatus-Morozovelloides crassatus"
"415","F81330","F81281",60.4947016916401,60.0577015470543,"Subbotina trivialis-Subbotina triangularis"
"416","F69384","F69493",55.4132848976878,50.0331260312456,"Planorotalites pseudoscitula-Planorotalites capdevilensis"
"417","F7491","N103",55.7,55.544581456054,"Acarinina soldadoensis"
"418","F28184","F27598",2.14420354366652,0.838903211075813,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"419","F73506","F72705",5.84420774703147,5.8369885154115,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"420","F1112","N131",47.25,46.0224233514203,"Acarinina boudreauxi-Acarinina bullbrooki"
"421","F72079","F71682",3.54214976982679,2.9588362140255,"Pulleniatina primalis-Pulleniatina praecursor-Pulleniatina obliquiloculata"
"422","F80062","F79464",46.782092368201,45.7528970026248,"Subbotina senni"
"423","F81948","N306",55.4,54.9250934571952,"Subbotina velascoensis"
"424","F12101","N212",27.5,26.7967945407329,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"425","F44253","N210",39.4,38.7168854544761,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"426","F17177","F17332",10.8053109504213,8.73742035983782,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"427","F4729","F4410",46.8473091764236,46.464831500126,"Acarinina pentacamerata-Acarinina collactea"
"428","F25535","N13",48.7,45.2912700960552,"Globanomalina australiformis"
"429","F38413","F38420",14.9590678090253,14.5112764621247,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"430","F17926","F18198",16.4209179474996,15.1911953524042,"Dentoglobigerina baroemoenensis"
"431","F78757","F74751",36.0729474494816,35.9319409039128,"Subbotina minima-Subbotina angiporoides"
"432","F22914","F23276",17.003800965501,15.4187387459343,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"433","F47854","F47850",18.3903333509667,18.1727290914632,"Globoturborotalita woodi"
"434","F65573","F65549",27.9309385268863,27.7462569885422,"Paragloborotalia opima"
"435","F79183","F79192",54.8957784826654,54.2035459240968,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"436","F79481","F80062",45.7528970026248,44.9938912041788,"Subbotina senni"
"437","F13187","F11209",19.6373790149792,19.5820436095493,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"438","F17917","F18337",14.8605861073895,13.7480886723986,"Dentoglobigerina baroemoenensis"
"439","F58317","N1",69.2,65.9406961379829,"Muricohedbergella monmouthensis"
"440","F11242","F12101",26.7967945407329,26.6236758890255,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"441","F41925","N42",5.8,4.84462916161865,"Globorotalia plesiotumida"
"442","F30459","F31133",42.8073800324992,42.7970741878337,"Globigerinatheka subconglobata-Globigerinatheka korotkovi"
"443","F11773","F44258",34.4623936875484,34.4614010038623,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"444","F63782","F63672",16.096542519237,15.6466254914692,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"445","F72233","F73842",3.75659881484462,3.40006445511244,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"446","F19548","F17177",8.73742035983782,6.85181987361517,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"447","F1633","F1751",44.6240296185785,44.492109057419,"Acarinina boudreauxi-Acarinina bullbrooki"
"448","F73534","F73840",10.8761175282137,10.3309623159989,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"449","F15160","N319",34.5,27.4481028185482,"Globoturborotalita gnaucki-Ciperoella anguliofficinalis"
"450","F10539","F13109",25.3214861650718,25.3117837405545,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"451","F55829","F55929",50.3599832000281,48.7821909513767,"Morozovella lensiformis-Morozovella aragonensis"
"452","F11643","F11773",34.4614010038623,34.2495154962579,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"453","F62022","F61659",8.19048256112263,8.06909690004401,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"454","F30206","N248",38.4,38.3006783389859,"Globigerinatheka index"
"455","F55928","N94",52.4,52.1183593442687,"Morozovella lensiformis-Morozovella aragonensis"
"456","F31997","F32084",24.4669163120468,22.5730749885016,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"457","F12555","F11007",25.2226392953471,25.1927363627194,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"458","F2390","F4585",43.9558517800198,43.218481428877,"Acarinina pentacamerata-Acarinina collactea"
"459","F64718","F66012",21.4992667892292,20.963749015287,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"460","F72240","F72362",3.21820989693515,1.96639555378119,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"461","F67478","F75375",43.9386462509097,42.7675345718628,"Parasubbotina hagni-Subbotina corpulenta"
"462","F11449","F11368",33.6998235914725,33.2442113757133,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"463","F85292","F85809",2.34774770740069,2.04940039636102,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"464","F88021","N59",1,0.929350310859665,"Globorotalia crassaformis"
"465","F27975","F28612",2.8419446585793,2.36161346316151,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"466","F85088","F85076",21.5033510131943,20.6829060532775,"Trilobatus primordius"
"467","F20573","F20849",26.8867073829482,26.1747993420041,"Dentoglobigerina sellii"
"468","F13410","F10097",26.4684452940335,26.3103109377909,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"469","F57410","N368",55.5,55.4187608369126,"Morozovella velascoensis"
"470","F4612","N109",52.6,51.9776777987136,"Acarinina interposita-Acarinina pentacamerata"
"471","F60984","F61687",7.32857972338036,7.1829076506244,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"472","F64773","F64543",35.2328497835598,34.7858317471365,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana"
"473","F4590","F2555",44.9863654075019,44.7636057282495,"Acarinina pentacamerata-Acarinina collactea"
"474","F55224","F55265",52.3355746733327,49.1983844934202,"Morozovella crater"
"475","F43566","F12469",45.4202338678762,45.2294979084074,"Globorotaloides suteri-Catapsydrax unicavus"
"476","F13348","F43109",19.500516072613,19.0204258504906,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"477","F12651","F10779",18.8306094987566,18.7466949541867,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"478","F86009","F87110",1.92871960553897,1.89681752248318,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"479","F61112","F60663",10.9540930348891,10.8315183601754,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"480","F2049","F5434",50.5184562233952,50.3119509100922,"Acarinina coalingensis-Acarinina primitiva"
"481","F47047","F46908",6.91431653458858,6.30319110006327,"Globoturborotalita nepenthes"
"482","F62396","F60816",5.4210476131684,5.27759996818611,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"483","F45706","F45491",7.60824568440206,7.27634954704903,"Globoturborotalita decoraperta-Globoturborotalita rubescens-Globigerinoides tenellus"
"484","F54430","F54671",48.1375145940005,46.9676617700438,"Morozovella lensiformis-Morozovella aragonensis"
"485","F82490","N77",45.35,44.6012912321768,"Subbotina yeguaensis-Subbotina gortanii"
"486","F2555","F2810",45.4053047190164,44.9863654075019,"Acarinina pentacamerata-Acarinina collactea"
"487","F77361","F77371",28.6460150576704,28.5254842130165,"Subbotina yeguaensis-Subbotina gortanii"
"488","F60683","F61332",10.7955147539786,10.256233691455,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"489","F30056","F29915",35.8816088738296,35.4736364596476,"Globigerinatheka index"
"490","F22318","F22721",12.8745842901033,11.340288796322,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"491","F87642","F87088",12.2527019522968,11.4179728992726,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"492","F39035","F39168",2.03462847446455,0.800199500042945,"Globorotalia sphericomiozea-Globorotalia puncticulata-Globorotalia pseudospinosa-Globorotalia triangula-Globorotalia inflata"
"493","F47026","N354",11.5,11.4222068314301,"Globoturborotalita nepenthes"
"494","F12306","F44396",32.3326238564774,32.3155943722837,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"495","F44040","F13238",37.2707669108156,36.8826241922285,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"496","F29895","F30408",36.910472765633,36.7183949930367,"Globigerinatheka index"
"497","F23700","F23044",11.0415934610856,9.84387550161278,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"498","F18424","N177",27.2,23.9319111572066,"Dentoglobigerina baroemoenensis"
"499","F74641","F74681",35.4989136674185,34.641383572414,"Subbotina minima-Subbotina angiporoides"
"500","F52508","F52345",9.81962684659287,9.19642669824389,"Globorotalia menardii"
"501","F17781","F16400",15.0525654720329,12.326582663563,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"502","F42220","N42",5.8,5.35218987457454,"Globorotalia tumida-Globorotalia flexuosa"
"503","F70082","F69967",63.7089344619121,63.3104425192033,"Praemurica taurica-Praemurica pseudoinconstans-Praemurica inconstans-Praemurica uncinata"
"504","F85809","F85861",3.01758346126648,2.34774770740069,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"505","F79464","F80204",47.4723092033132,46.782092368201,"Subbotina senni"
"506","F59607","F59110",4.34219635537127,2.55532408005187,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"507","F26897","N4",59.38,58.3205569368904,"Globanomalina chapmani-Globanomalina planoconica-Planoglobanomalina pseudoalgeriana"
"508","F56237","F56500",55.5633640546119,54.7041331002582,"Morozovella occlusa"
"509","F67050","F63547",21.5544191349605,20.5138017282984,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"510","F78282","F81353",37.6725915656751,35.0480363661074,"Subbotina linaperta-Subbotina utilisindex"
"511","F49125","N223",43.7,42.1317692903113,"Hantkenina liebusi-Hantkenina dumblei"
"512","F44476","N201",30.4,27.8751583104208,"Globorotaloides testarugosus"
"513","F58296","N1",69.2,65.7705226368643,"Muricohedbergella holmdelensis-Globanomalina archeocompressa-Globanomalina planocompressa"
"514","F1636","F679",41.9243505972636,41.7503769700995,"Acarinina boudreauxi-Acarinina bullbrooki"
"515","F51133","F51353",55.8042299851705,55.80210351947,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"516","F65549","F65617",28.5251385634835,27.9309385268863,"Paragloborotalia opima"
"517","F42117","F42001",7.02504409003833,6.53639524862869,"Globorotalia merotumida-Globorotalia plesiotumida"
"518","F51294","F51428",55.4840122187953,54.9087615859089,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"519","F1834","F5647",49.9303543212172,49.6794437335734,"Acarinina coalingensis-Acarinina primitiva"
"520","F61451","F62396",5.27759996818611,5.22451142055448,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"521","F13234","F13415",33.0354383308557,32.7287023788947,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"522","F9287","N298",10.2,3.46640063467092,"Beella praedigitata-Beella digitata"
"523","F69515","N84",55.85,55.7322268916736,"Planorotalites pseudoscitula-Planorotalites capdevilensis"
"524","F2248","N125",56.2,54.2619590989733,"Acarinina coalingensis-Acarinina primitiva"
"525","F60663","F61760",10.9581983906124,10.9540930348891,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"526","F47967","F44905",8.81632592047565,8.70012229340384,"Globoturborotalita woodi-Globoturborotalita apertura"
"527","F85756","F87991",3.58488683067961,3.42527275694069,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"528","F4410","F2302",48.5308537495998,46.8473091764236,"Acarinina pentacamerata-Acarinina collactea"
"529","F80452","F80643",57.4795177679971,55.6027105987538,"Subbotina trivialis-Subbotina triangularis"
"530","F26079","F26039",53.9451488528468,51.285648412716,"Globanomalina chapmani-Globanomalina planoconica-Planoglobanomalina pseudoalgeriana"
"531","F87816","F87207",15.7073240129789,15.3159227737823,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"532","F22836","F22914",15.4187387459343,15.386289404732,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"533","F59938","F60278",5.19434490284329,4.58509349509608,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"534","F39623","F39784",15.2086216528041,14.5611422709422,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"535","F53923","F53857",56.9617961988854,56.9308187159224,"Morozovella angulata-Morozovella apanthesma-Morozovella aequa"
"536","F37028","F37699",16.8539395951852,14.4839813108277,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"537","F79598","F79762",41.4339745013743,40.4350501322616,"Subbotina senni"
"538","F36513","F36832",2.89100209898781,2.50449971878901,"Globigerinoides extremus"
"539","F5193","F5546",46.4223890071629,44.5462740233322,"Acarinina coalingensis-Acarinina primitiva"
"540","F65735","N195",29.8,29.1774191047973,"Paragloborotalia opima"
"541","F76613","F75746",48.4763274725061,47.5655324044987,"Subbotina eocaena"
"542","F176","F178",51.0465524972528,50.3876584572392,"Acarinina angulosa-Acarinina cuneicamerata"
"543","F61617","F61451",5.22451142055448,5.0697260735021,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"544","F19140","N163",34.4,33.7454575859942,"Dentoglobigerina sp-Dentoglobigerina galavisi-Dentoglobigerina tapuriensis"
"545","F51471","F51134",56.4340900612763,55.9860984426112,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"546","F7223","F7698",54.0038329469487,52.9316634557606,"Acarinina soldadoensis"
"547","F89262","F89422",36.3126931610884,36.3042441441896,"Turborotalia pomeroli-Turborotalia cerroazulensis"
"548","F30462","F30461",41.2861757846213,39.9771495270908,"Globigerinatheka subconglobata-Globigerinatheka korotkovi"
"549","F32626","F32866",6.53830226228805,6.18699741887162,"Globigerinella siphonifera"
"550","F89698","F89839",48.1521041865617,44.5702333663055,"Turborotalia frontosa-Turborotalia possagnoensis-Turborotalia pomeroli-Turborotalia cerroazulensis-Turborotalia altispiroides"
"551","F20301","N172",29.5,26.9618493968644,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"552","F69718","F69515",55.7322268916736,55.5393896298483,"Planorotalites pseudoscitula-Planorotalites capdevilensis"
"553","F25460","F24686",12.7678336832812,12.6702433498437,"Fohsella fohsi-Fohsella lobata-Fohsella robusta"
"554","F57049","F57014",52.3905639307061,52.1914931680038,"Morozovella subbotinae"
"555","F2302","F4575",49.0264931936175,48.5308537495998,"Acarinina pentacamerata-Acarinina collactea"
"556","F29915","F29895",36.7183949930367,35.8816088738296,"Globigerinatheka index"
"557","F39358","F39579",7.58384906595703,6.66577321035326,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"558","F77986","F78534",44.2148651010986,43.2645278268214,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"559","F58528","F58883",6.27119523082049,5.85973523446577,"Paragloborotalia continuosa-Neogloboquadrina acostaensis"
"560","F66922","F63782",15.6466254914692,15.4035492685484,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"561","F39168","F39354",2.62067669153446,2.03462847446455,"Globorotalia sphericomiozea-Globorotalia puncticulata-Globorotalia pseudospinosa-Globorotalia triangula-Globorotalia inflata"
"562","F39439","F39623",14.5611422709422,14.483625073269,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"563","F43679","F12306",32.3155943722837,32.2287275759806,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"564","F2377","F2577",40.9703658606007,40.9199245436097,"Acarinina collactea"
"565","F11114","F10706",21.2584889072739,21.1167279866571,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"566","F63065","F58832",8.72793114627668,8.21286876679305,"Paragloborotalia continuosa-Neogloboquadrina acostaensis"
"567","F66704","F66478",20.2707158017885,17.3947584979501,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"568","F77843","F77667",40.9781852890318,39.0258543957871,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"569","F89511","F90200",35.4803610108141,34.8349733941542,"Turborotalia pomeroli-Turborotalia cerroazulensis"
"570","F73840","N345",11.5,10.8761175282137,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"571","F25084","F25038",13.8938937430901,13.7011786795896,"Fohsella peripheroronda-Paragloborotalia birnageae-Fohsella peripheroacuta-Fohsella praefohsi"
"572","F43338","F12751",25.520003482006,25.4183823972383,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"573","F62095","F60775",11.4264296859109,11.3526097433036,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"574","F32866","F32746",8.3404969293282,6.53830226228805,"Globigerinella siphonifera"
"575","F16174","N279",27.6,27.126569451711,"Ciperoella ciperoensis-Ciperoella fariasi"
"576","F7720","F7263",54.7932811172684,54.2979176766099,"Acarinina soldadoensis"
"577","F13081","F43482",28.1851417252972,27.9754670689514,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"578","F85627","F86010",4.46249324110337,3.92818036723416,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"579","F28121","F47374",20.2182817222201,10.6298423216725,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"580","F27088","F27087",55.4673167527234,55.0506832411722,"Globanomalina chapmani-Globanomalina planoconica-Planoglobanomalina pseudoalgeriana"
"581","F51301","N72",59.5,58.9441765452805,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"582","F5119","F5115",52.074610415448,51.7693530619242,"Acarinina coalingensis-Acarinina primitiva"
"583","F50070","F50304",3.95846044840943,3.57572359889979,"Globorotalia scitula"
"584","F60242","F60088",0.502742064966096,0.412912192058284,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"585","F74681","F78757",35.9319409039128,35.4989136674185,"Subbotina minima-Subbotina angiporoides"
"586","F47332","N283",28.9,26.2761410077034,"Globoturborotalita occlusa-Globigerina praebulloides"
"587","F88110","N58",3.4,3.26246225973358,"Globorotalia crassaformis-Globorotalia viola-Globorotalia ronda"
"588","F19455","F19784",24.1665783854667,20.1451965612639,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"589","F60714","F60984",7.1829076506244,6.28473443690898,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"590","F18105","F18416",12.4923585454123,8.69874847788364,"Dentoglobigerina baroemoenensis"
"591","F90134","N21",32.9,32.6240557064419,"Turborotalia increbescens"
"592","F65951","F64545",28.5289751500566,25.6553708726388,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"593","F61167","F61569",3.78762750107753,3.58681814881764,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"594","F57285","N80",58.8,56.3853287565685,"Morozovella velascoensis"
"595","F7434","F7491",55.544581456054,55.449908023146,"Acarinina soldadoensis"
"596","F19784","F19823",25.8392888804828,24.1665783854667,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"597","F13108","F10069",31.9275593150476,31.3583990388876,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"598","F66646","F63673",12.3205318306582,11.4220744656541,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"599","F72258","F73120",9.08030564200481,6.48094252315713,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"600","F45011","F48450",4.73215267932392,4.03224476835843,"Globoturborotalita woodi-Globoturborotalita apertura"
"601","F5823","F4929",39.5480223215278,39.4297365631775,"Acarinina coalingensis-Acarinina primitiva"
"602","F47072","F47037",8.64127018558327,8.40142309074057,"Globoturborotalita nepenthes"
"603","F39931","N27",5.3,4.72829573207186,"Globorotalia sphericomiozea-Globorotalia puncticulata-Globorotalia pseudospinosa-Globorotalia triangula-Globorotalia inflata"
"604","F45266","N336",22.5,21.3007632996918,"Globoturborotalita connecta-Trilobatus sacculifer-Trilobatus praeimmaturus"
"605","F32746","F32453",9.31858665588808,8.3404969293282,"Globigerinella siphonifera"
"606","F23697","F23376",9.33861123327864,9.26152925625909,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"607","F26719","N5",55.88,55.7903551144945,"Globanomalina ovalis-Globanomalina luxorensis-Pseudohastigerina wilcoxensis"
"608","F61346","F62061",12.3349336936581,12.2380786755588,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"609","F38420","N334",15.1,14.9590678090253,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"610","F32398","N300",3.8,3.16734111276921,"Globigerinella siphonifera"
"611","F18316","F18171",7.11931958113099,6.52507003566716,"Dentoglobigerina baroemoenensis"
"612","F59942","F60029",3.86961570481193,3.51719258212542,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"613","F42251","F42220",5.35218987457454,4.92724224477541,"Globorotalia tumida-Globorotalia flexuosa"
"614","F89422","F90415",36.8539454476535,36.3126931610884,"Turborotalia pomeroli-Turborotalia cerroazulensis"
"615","F1204","F1112",46.0224233514203,45.4929882943694,"Acarinina boudreauxi-Acarinina bullbrooki"
"616","F3119","F3102",35.9529082011199,33.8246053580381,"Acarinina echinata"
"617","F80873","F81114",61.8710036301125,59.7071978530171,"Subbotina triloculinoides"
"618","F56500","F56288",55.9779444831004,55.5633640546119,"Morozovella occlusa"
"619","F27087","F26061",55.4822723839036,55.4673167527234,"Globanomalina chapmani-Globanomalina planoconica-Planoglobanomalina pseudoalgeriana"
"620","F60029","F60506",3.9129948759987,3.86961570481193,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"621","F30096","F30314",35.352534344967,34.3613547470979,"Globigerinatheka index"
"622","F69603","F69726",49.0275015028915,42.0402295967867,"Planorotalites pseudoscitula-Planorotalites capdevilensis"
"623","F89207","F88872",32.143484782388,31.830746429522,"Turborotalia ampliapertura-Globoturborotalita euapertura"
"624","F44905","F44899",9.64149403281929,8.81632592047565,"Globoturborotalita woodi-Globoturborotalita apertura"
"625","F57039","N83",55.9,55.538204246962,"Morozovella subbotinae"
"626","F19595","F19455",20.1451965612639,19.4140128019142,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"627","F42001","F42128",9.62536379311863,7.02504409003833,"Globorotalia merotumida-Globorotalia plesiotumida"
"628","F71697","F72079",2.9588362140255,0.919765231167696,"Pulleniatina primalis-Pulleniatina praecursor-Pulleniatina obliquiloculata"
"629","F37626","F37450",8.83654241208685,8.61225497060025,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"630","F85261","F86009",1.89681752248318,0.867444455567151,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"631","F75830","N267",45.7,45.6186172613502,"Subbotina eocaena"
"632","F25524","F25584",54.9563449106272,51.6420561652421,"Globanomalina australiformis"
"633","F48854","N235",46.4,44.3208556442521,"Guembelitrioides nuttalli"
"634","F38210","F38157",4.06144623294473,3.55409343691755,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"635","F24937","F24914",14.4851641885725,13.8941773724395,"Fohsella peripheroronda-Paragloborotalia birnageae-Fohsella peripheroacuta-Fohsella praefohsi"
"636","F6504","F6527",54.4520177461436,54.2829125099133,"Acarinina pseudotopilensis"
"637","F43605","F10264",18.2640908538899,17.7699276477704,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"638","F393","F3071",48.7432660539285,47.0499862441889,"Acarinina angulosa-Acarinina cuneicamerata"
"639","F88219","F88145",2.80046781492072,1.7741811225304,"Globorotalia crassaformis-Globorotalia viola-Globorotalia ronda"
"640","F61347","F62457",2.69530095774101,1.29288332330278,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"641","F63673","F66499",12.3964221846364,12.3205318306582,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"642","F78666","F78933",48.841760122187,47.1347864918318,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"643","F12883","F43674",40.9821578589524,40.3897624324323,"Globorotaloides suteri-Catapsydrax unicavus"
"644","F56900","N90",54,53.8433946276642,"Morozovella subbotinae"
"645","F59559","N157",8,6.80162110966981,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"646","F21846","N172",29.5,29.2516014680918,"Dentoglobigerina tripartita"
